Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL16,OUT010,0.0256
FDR45,OUT018,0.2651
FDJ52,OUT046,0.1967
DRG01,OUT017,0.0957
FDP52,OUT013,0.2886
FDU58,OUT017,0.2457
FDL02,OUT045,0.1267
FDG28,OUT013,0.3199
FDA19,OUT035,0.1462
FDW46,OUT027,0.1261
NCD43,OUT049,0.1273
DRG39,OUT013,0.05
NCF55,OUT049,0.0407
FDJ07,OUT046,0.1423
FDE08,OUT046,0.1805
FDP56,OUT019,0.0256
FDT45,OUT045,0.0565
FDF17,OUT018,0.2162
FDX44,OUT046,0.108
FDM28,OUT027,0.3722
FDI36,OUT049,0.2603
FDS07,OUT045,0.1351
FDD36,OUT045,0.1391
FDW11,OUT046,0.0703
FDN40,OUT049,0.1893
NCQ18,OUT049,0.1201
NCQ54,OUT017,0.2173
NCS42,OUT045,0.1064
DRH39,OUT010,0.0256
FDC09,OUT027,0.1953
FDT08,OUT010,0.0256
FDC08,OUT035,0.2801
FDT20,OUT017,0.0436
FDS35,OUT035,0.0816
FDX58,OUT018,0.198
FDW58,OUT046,0.1248
DRD27,OUT046,0.1176
FDH32,OUT019,0.0256
FDS26,OUT035,0.3181
FDQ31,OUT046,0.1114
FDP11,OUT018,0.2428
FDD58,OUT017,0.1224
FDM33,OUT045,0.2723
FDZ16,OUT049,0.2514
NCS29,OUT010,0.0256
NCM18,OUT019,0.0256
FDP11,OUT049,0.2883
NCC42,OUT017,0.1822
DRM23,OUT046,0.2086
NCN55,OUT027,0.486
FDK46,OUT013,0.3505
FDR01,OUT046,0.2489
NCA05,OUT045,0.1794
NCP43,OUT017,0.2325
FDR12,OUT010,0.0256
FDQ01,OUT013,0.3132
FDM13,OUT046,0.1566
FDQ19,OUT017,0.3084
FDK56,OUT019,0.0256
NCX06,OUT010,0.0256
FDO56,OUT027,0.2487
FDU45,OUT045,0.1367
FDI16,OUT019,0.0256
FDL32,OUT046,0.1386
FDA07,OUT046,0.1545
FDA14,OUT045,0.1758
FDV46,OUT027,0.2853
NCO07,OUT035,0.2638
NCP41,OUT046,0.1263
FDY60,OUT018,0.1528
FDN38,OUT017,0.3137
FDO15,OUT046,0.084
FDT60,OUT013,0.1444
FDA55,OUT035,0.2812
FDE02,OUT010,0.0256
DRJ39,OUT049,0.2839
FDV34,OUT035,0.0884
FDS20,OUT027,0.3605
FDF02,OUT027,0.2119
FDW40,OUT017,0.1887
NCB43,OUT046,0.2266
FDR58,OUT017,0.1091
DRJ59,OUT035,0.043
NCD30,OUT017,0.1237
FDE14,OUT017,0.1284
FDC28,OUT018,0.1121
FDU16,OUT018,0.0815
NCD19,OUT035,0.0599
FDU21,OUT046,0.0439
FDV59,OUT027,0.4641
FDU03,OUT045,0.2263
FDC33,OUT010,0.0256
NCR42,OUT035,0.0413
DRH59,OUT035,0.0921
NCM31,OUT035,0.1525
FDS50,OUT035,0.2806
FDP39,OUT046,0.0614
FDQ55,OUT013,0.1408
FDV36,OUT019,0.0256
FDI05,OUT027,0.1578
FDS45,OUT027,0.2166
FDA39,OUT045,0.0412
FDC37,OUT010,0.0256
FDJ60,OUT027,0.3161
DRQ35,OUT046,0.1477
NCJ06,OUT046,0.1422
NCY42,OUT018,0.1521
DRM37,OUT049,0.256
FDR14,OUT045,0.0705
FDE51,OUT049,0.0544
FDT33,OUT017,0.222
FDR08,OUT013,0.1301
FDE36,OUT010,0.0256
FDL22,OUT019,0.0256
FDR44,OUT013,0.1604
FDI56,OUT019,0.0256
FDE47,OUT010,0.0256
FDV27,OUT010,0.0256
FDV10,OUT049,0.0478
FDC40,OUT045,0.0932
NCX41,OUT013,0.2676
NCQ38,OUT027,0.2173
FDV12,OUT027,0.183
FDE52,OUT017,0.1159
FDG20,OUT027,0.3696
FDV16,OUT027,0.0854
FDI32,OUT017,0.1436
FDJ32,OUT049,0.0711
FDN39,OUT018,0.1854
FDY34,OUT017,0.2247
FDC14,OUT035,0.0436
FDA55,OUT017,0.2868
FDZ50,OUT010,0.0256
DRG13,OUT049,0.2099
FDP01,OUT013,0.1859
NCG54,OUT017,0.2251
FDM13,OUT045,0.1373
NCO18,OUT027,0.3655
NCW41,OUT013,0.1896
FDM52,OUT027,0.3081
NCF55,OUT035,0.0401
FDT09,OUT046,0.1632
NCM19,OUT035,0.1349
FDW12,OUT018,0.1593
FDP15,OUT019,0.0256
FDK36,OUT045,0.049
FDZ25,OUT035,0.2207
NCW06,OUT049,0.2518
FDW60,OUT046,0.2261
DRC49,OUT013,0.1746
NCT17,OUT035,0.2391
NCN06,OUT018,0.1741
FDC45,OUT013,0.2085
DRJ47,OUT019,0.0256
NCF06,OUT045,0.2997
FDE21,OUT010,0.0256
DRG27,OUT013,0.0476
FDW40,OUT049,0.1796
NCO53,OUT046,0.2234
FDE23,OUT049,0.0441
FDQ16,OUT046,0.1288
FDS26,OUT045,0.3124
FDZ13,OUT010,0.0256
FDS14,OUT049,0.1976
FDC10,OUT045,0.1452
FDY16,OUT049,0.238
FDJ20,OUT035,0.1554
FDV43,OUT035,0.0473
FDZ32,OUT027,0.2237
FDR23,OUT046,0.2131
FDN24,OUT035,0.0646
FDE34,OUT027,0.3764
FDU31,OUT013,0.2846
FDW33,OUT018,0.1112
FDU26,OUT046,0.1445
FDE20,OUT027,0.342
NCW05,OUT035,0.1273
FDB22,OUT018,0.1583
FDO56,OUT046,0.1447
FDA19,OUT027,0.2424
DRI39,OUT045,0.0663
FDH52,OUT018,0.0547
FDZ50,OUT035,0.2352
NCN42,OUT035,0.1814
FDB53,OUT013,0.1778
DRG11,OUT017,0.1266
DRK11,OUT027,0.2759
FDQ60,OUT017,0.1583
FDT36,OUT017,0.0453
DRG25,OUT018,0.2034
DRJ23,OUT046,0.233
FDG05,OUT035,0.2021
NCK06,OUT018,0.1262
FDU52,OUT017,0.1877
FDW07,OUT018,0.0931
NCM17,OUT045,0.0518
FDA22,OUT045,0.1879
NCA41,OUT018,0.213
FDF38,OUT035,0.0441
FDH52,OUT046,0.0742
FDY58,OUT019,0.0256
FDZ16,OUT045,0.2426
NCM18,OUT017,0.077
FDA22,OUT018,0.1778
NCJ43,OUT035,0.2009
FDI34,OUT027,0.4815
FDG56,OUT046,0.0726
FDS34,OUT046,0.1413
DRC01,OUT035,0.055
FDQ04,OUT035,0.0478
FDK04,OUT035,0.0667
FDT51,OUT049,0.1394
FDV26,OUT017,0.2553
FDS04,OUT049,0.1797
FDW43,OUT018,0.2567
FDQ28,OUT010,0.0256
NCK06,OUT017,0.132
FDS23,OUT018,0.1335
FDZ36,OUT019,0.0256
FDE56,OUT018,0.0641
FDW10,OUT027,0.3503
NCN14,OUT045,0.2274
NCQ18,OUT045,0.1168
FDW08,OUT017,0.1357
FDU43,OUT035,0.291
FDR33,OUT010,0.0256
FDM24,OUT010,0.0256
NCZ05,OUT046,0.125
NCV41,OUT035,0.1372
FDV11,OUT018,0.1927
NCY05,OUT035,0.0424
FDV44,OUT018,0.2131
FDW32,OUT049,0.1033
NCU18,OUT027,0.2998
NCC43,OUT035,0.2999
FDW19,OUT013,0.1338
FDN31,OUT035,0.2423
FDI48,OUT045,0.0549
FDS24,OUT017,0.114
FDF46,OUT049,0.1399
DRG23,OUT017,0.1898
FDG14,OUT018,0.1637
NCY30,OUT049,0.2284
FDO28,OUT018,0.1263
DRD24,OUT035,0.1761
FDI33,OUT049,0.1068
FDN32,OUT046,0.228
FDR16,OUT045,0.2591
FDF26,OUT046,0.1933
NCN29,OUT018,0.0401
FDE20,OUT045,0.2131
FDA46,OUT046,0.2348
FDU28,OUT045,0.2336
FDQ48,OUT045,0.1208
FDV36,OUT013,0.1497
FDR14,OUT018,0.0595
FDP23,OUT017,0.2629
FDP56,OUT013,0.0532
FDK48,OUT010,0.0256
FDR48,OUT046,0.1831
NCY29,OUT049,0.0647
FDM22,OUT018,0.0448
DRJ01,OUT013,0.192
FDZ43,OUT045,0.3024
FDV03,OUT035,0.1911
FDX11,OUT027,0.3782
NCA41,OUT027,0.4057
FDE38,OUT017,0.1978
FDI27,OUT018,0.0417
FDN32,OUT013,0.2298
NCN43,OUT017,0.1558
FDB47,OUT027,0.4301
FDV03,OUT017,0.2007
NCN30,OUT045,0.115
NCV54,OUT010,0.0256
FDV07,OUT013,0.1295
FDP07,OUT049,0.2554
FDK48,OUT018,0.0736
FDM15,OUT019,0.0256
FDY19,OUT027,0.2325
FDK46,OUT046,0.2992
FDY11,OUT045,0.0773
FDH09,OUT046,0.0595
FDO08,OUT027,0.339
FDU14,OUT013,0.3222
FDD22,OUT027,0.2385
FDM27,OUT017,0.2069
FDL02,OUT027,0.1819
NCA17,OUT035,0.1808
FDE38,OUT019,0.0256
NCG07,OUT049,0.249
DRC27,OUT013,0.3274
FDA27,OUT035,0.3062
FDW40,OUT045,0.1736
DRI11,OUT013,0.1354
FDN50,OUT046,0.1156
FDR12,OUT046,0.2157
FDT34,OUT027,0.2173
FDW11,OUT035,0.0704
NCO30,OUT027,0.3683
FDZ34,OUT017,0.2336
FDU45,OUT017,0.1484
NCD42,OUT035,0.0393
FDX25,OUT045,0.2228
NCR29,OUT046,0.069
FDX43,OUT019,0.0256
FDB04,OUT010,0.0256
FDR49,OUT027,0.1034
FDS39,OUT018,0.1483
FDW58,OUT045,0.1225
FDG22,OUT019,0.0256
FDG31,OUT017,0.0736
NCV53,OUT027,0.4574
DRJ37,OUT035,0.1842
FDV07,OUT035,0.1318
FDW52,OUT018,0.1825
FDT15,OUT045,0.2337
FDD02,OUT018,0.1206
FDM16,OUT035,0.0909
NCE55,OUT046,0.2137
FDB57,OUT018,0.2505
FDQ04,OUT013,0.0488
FDQ47,OUT019,0.0256
FDY14,OUT019,0.0256
DRK37,OUT017,0.215
FDO25,OUT017,0.2495
FDL57,OUT046,0.2986
NCK29,OUT018,0.1268
FDK46,OUT027,0.4694
NCB43,OUT010,0.0256
DRE01,OUT027,0.4713
FDC46,OUT018,0.1987
FDQ23,OUT045,0.1115
FDX38,OUT049,0.0526
FDG60,OUT018,0.2595
FDW55,OUT017,0.312
FDP39,OUT013,0.0517
FDB20,OUT018,0.0816
FDV21,OUT017,0.1578
FDZ02,OUT013,0.1177
FDP19,OUT027,0.2745
FDA38,OUT035,0.2807
FDH22,OUT045,0.1298
DRM11,OUT045,0.3044
FDO12,OUT027,0.4125
FDT14,OUT049,0.1517
FDW34,OUT010,0.0256
FDG04,OUT027,0.3853
FDW59,OUT018,0.0831
FDR33,OUT018,0.1132
FDP32,OUT013,0.1481
FDL13,OUT027,0.4826
FDD22,OUT013,0.1335
FDV40,OUT027,0.1389
NCD55,OUT046,0.0442
FDQ20,OUT010,0.0256
FDD28,OUT045,0.0658
FDC39,OUT045,0.239
NCR17,OUT049,0.1456
DRO35,OUT018,0.1188
FDF40,OUT049,0.3092
FDR31,OUT018,0.1565
NCQ41,OUT017,0.2571
FDP38,OUT046,0.0558
NCU54,OUT027,0.4397
FDG22,OUT018,0.0349
DRK59,OUT013,0.3147
FDC37,OUT046,0.1273
NCO42,OUT013,0.1728
NCT42,OUT017,0.1722
FDX27,OUT035,0.1163
FDV40,OUT018,0.0643
FDT45,OUT027,0.1101
FDS47,OUT019,0.0256
FDR45,OUT035,0.2996
FDB03,OUT045,0.2906
FDO49,OUT035,0.0563
FDU60,OUT027,0.3152
FDB26,OUT018,0.043
FDB46,OUT017,0.2795
FDQ37,OUT019,0.0256
FDN03,OUT017,0.3165
NCX30,OUT045,0.3069
FDK32,OUT019,0.0256
DRM47,OUT013,0.249
NCO02,OUT046,0.0835
FDP04,OUT013,0.0615
NCO43,OUT049,0.1205
FDD59,OUT013,0.0967
FDQ10,OUT017,0.2252
FDW45,OUT035,0.1826
NCK30,OUT049,0.3382
FDU31,OUT018,0.2447
NCQ17,OUT019,0.0256
FDN01,OUT017,0.2224
FDZ19,OUT049,0.2223
DRG37,OUT017,0.2027
FDE32,OUT045,0.0396
FDO34,OUT049,0.2135
FDM04,OUT019,0.0256
FDZ25,OUT049,0.2215
FDU08,OUT049,0.1223
NCW30,OUT045,0.2974
NCM18,OUT013,0.0672
FDS22,OUT035,0.0421
NCH18,OUT017,0.3094
FDC23,OUT013,0.2221
FDY46,OUT013,0.2325
NCU06,OUT046,0.2738
FDX57,OUT045,0.1183
FDX36,OUT027,0.4782
FDL16,OUT045,0.0627
FDT16,OUT010,0.0256
FDN16,OUT018,0.108
FDC03,OUT046,0.2458
DRF60,OUT013,0.3208
FDS27,OUT027,0.4063
FDP33,OUT010,0.0256
FDJ36,OUT018,0.1066
NCR42,OUT013,0.0378
FDV14,OUT017,0.1061
NCP42,OUT035,0.2387
FDB50,OUT027,0.1648
NCC30,OUT027,0.361
FDA23,OUT018,0.1049
FDW16,OUT017,0.117
FDQ52,OUT010,0.0256
FDB58,OUT049,0.186
NCP29,OUT049,0.083
NCM05,OUT045,0.3086
FDO25,OUT013,0.2692
NCM54,OUT046,0.1522
NCL54,OUT046,0.2122
FDL39,OUT010,0.0256
FDF53,OUT018,0.1983
NCQ42,OUT035,0.1548
FDF58,OUT013,0.0602
FDZ04,OUT035,0.074
FDE26,OUT019,0.0256
FDS60,OUT017,0.2327
FDV58,OUT017,0.2535
FDM04,OUT045,0.057
FDE08,OUT035,0.1801
NCB43,OUT049,0.2373
FDU11,OUT010,0.0256
FDF22,OUT019,0.0256
FDE24,OUT013,0.168
DRJ49,OUT046,0.1578
NCQ53,OUT035,0.2954
NCL41,OUT013,0.0387
FDR22,OUT013,0.1303
FDH04,OUT035,0.1148
DRH15,OUT045,0.0543
FDY40,OUT049,0.0516
NCI17,OUT035,0.1166
NCC18,OUT013,0.21
FDY28,OUT027,0.4617
FDB45,OUT027,0.1964
NCL30,OUT018,0.1289
FDM10,OUT017,0.2743
FDH22,OUT027,0.2264
NCZ53,OUT017,0.2454
NCI18,OUT013,0.2845
FDH14,OUT027,0.2726
FDR36,OUT027,0.0982
FDW01,OUT045,0.1823
FDK02,OUT027,0.2578
FDJ02,OUT018,0.1575
FDU55,OUT013,0.3393
NCV18,OUT027,0.1612
FDH14,OUT018,0.147
FDZ37,OUT045,0.1083
FDX49,OUT049,0.3102
NCD43,OUT046,0.1269
FDZ07,OUT013,0.0661
FDK43,OUT035,0.1517
FDR32,OUT018,0.2586
FDT39,OUT013,0.1912
NCV54,OUT017,0.1534
FDF38,OUT018,0.0378
FDV60,OUT046,0.2436
FDH44,OUT027,0.2696
FDS21,OUT046,0.0607
NCL41,OUT045,0.0408
FDM46,OUT017,0.1152
FDU27,OUT045,0.0619
NCJ54,OUT017,0.2977
DRG51,OUT018,0.1777
NCA29,OUT019,0.0256
FDR47,OUT045,0.24
NCL19,OUT027,0.2967
DRG01,OUT049,0.0889
FDG10,OUT046,0.0662
NCV05,OUT049,0.1953
NCH18,OUT019,0.0256
FDV14,OUT018,0.0826
DRJ23,OUT035,0.2404
DRJ11,OUT046,0.2295
FDZ03,OUT017,0.2461
FDI27,OUT010,0.0256
FDJ14,OUT018,0.0838
FDU32,OUT017,0.1502
FDD47,OUT027,0.364
DRF36,OUT035,0.2422
FDM21,OUT046,0.295
FDV10,OUT018,0.0419
FDH60,OUT018,0.2173
FDX47,OUT010,0.0256
FDT19,OUT019,0.0256
FDO11,OUT045,0.3081
FDH24,OUT027,0.3113
FDL02,OUT018,0.1117
FDB02,OUT049,0.2331
FDA43,OUT046,0.2402
FDG52,OUT045,0.051
DRC12,OUT013,0.2381
FDY37,OUT018,0.1515
NCU18,OUT045,0.1687
FDU09,OUT035,0.0678
DRJ25,OUT027,0.1029
DRE12,OUT018,0.1177
DRL47,OUT017,0.1588
DRK01,OUT046,0.1175
FDC22,OUT019,0.0256
FDG44,OUT013,0.0621
FDW04,OUT035,0.1646
FDK09,OUT049,0.3006
NCN43,OUT035,0.1491
FDG04,OUT049,0.2473
FDH32,OUT010,0.0256
DRI47,OUT017,0.1889
DRE15,OUT013,0.0807
FDY11,OUT035,0.0817
FDO60,OUT049,0.0423
FDQ20,OUT018,0.0391
FDO57,OUT027,0.3241
FDT14,OUT019,0.0256
FDA57,OUT049,0.0405
DRN35,OUT017,0.0449
FDJ03,OUT046,0.0582
FDX28,OUT017,0.1179
DRE25,OUT045,0.1087
FDR09,OUT046,0.2968
FDB23,OUT035,0.2824
FDO08,OUT045,0.2052
FDQ23,OUT049,0.1227
FDW04,OUT013,0.1598
DRK13,OUT010,0.0256
NCL17,OUT027,0.2578
FDY21,OUT035,0.2449
FDJ38,OUT027,0.3923
FDA37,OUT019,0.0256
FDV43,OUT013,0.0451
FDL36,OUT046,0.1113
FDD53,OUT045,0.0429
FDZ19,OUT010,0.0256
FDV21,OUT045,0.1453
NCL54,OUT018,0.1857
DRI47,OUT027,0.3021
DRG03,OUT049,0.1973
FDG21,OUT013,0.1809
FDW03,OUT018,0.1121
NCI55,OUT046,0.1444
DRC36,OUT019,0.0256
FDH22,OUT017,0.1463
FDV20,OUT045,0.154
NCU41,OUT027,0.4029
FDN46,OUT027,0.2182
FDK50,OUT045,0.1842
NCA05,OUT027,0.2916
DRH01,OUT018,0.184
FDT08,OUT018,0.1557
FDM08,OUT018,0.2538
FDZ07,OUT035,0.0718
FDS22,OUT017,0.0454
FDV35,OUT027,0.3193
FDI28,OUT010,0.0256
FDW58,OUT027,0.2053
FDT52,OUT045,0.3036
FDY34,OUT046,0.2077
FDR10,OUT046,0.1958
FDK57,OUT017,0.152
FDR02,OUT027,0.2257
FDX49,OUT046,0.2808
FDQ20,OUT046,0.0466
DRK23,OUT045,0.301
NCW06,OUT046,0.2347
FDR31,OUT017,0.1921
NCE43,OUT013,0.21
DRO59,OUT027,0.1638
FDN09,OUT049,0.3254
FDR11,OUT046,0.2002
FDO57,OUT013,0.1934
NCX18,OUT017,0.259
FDB05,OUT018,0.2726
FDQ08,OUT018,0.0482
NCG43,OUT035,0.1131
FDJ56,OUT013,0.1198
FDA13,OUT010,0.0256
FDO56,OUT017,0.1544
FDB37,OUT018,0.2682
FDZ02,OUT018,0.1032
FDQ24,OUT046,0.2907
FDM16,OUT013,0.0846
FDU35,OUT049,0.1211
FDT35,OUT035,0.2138
NCX30,OUT049,0.3234
FDG04,OUT017,0.247
FDI12,OUT035,0.1113
FDE35,OUT035,0.0713
NCP14,OUT027,0.2127
NCY53,OUT045,0.1284
FDP49,OUT017,0.0678
FDQ04,OUT017,0.0519
FDM39,OUT035,0.2019
FDO58,OUT019,0.0256
FDC56,OUT017,0.1432
NCQ54,OUT046,0.2047
FDV10,OUT027,0.097
NCK17,OUT046,0.0458
NCF55,OUT027,0.086
FDV33,OUT013,0.3394
NCH29,OUT019,0.0256
FDA37,OUT027,0.2626
FDH46,OUT018,0.109
FDS25,OUT035,0.1373
FDH04,OUT027,0.187
FDX52,OUT046,0.2405
NCD42,OUT017,0.0399
FDW47,OUT017,0.1559
FDL25,OUT027,0.1935
NCJ06,OUT010,0.0256
FDY09,OUT013,0.2168
FDS40,OUT046,0.0402
FDH41,OUT017,0.2731
FDG38,OUT035,0.1079
FDU03,OUT027,0.3609
FDV20,OUT046,0.1565
DRB13,OUT045,0.2356
NCQ30,OUT013,0.1408
NCH06,OUT013,0.3278
FDU50,OUT018,0.1208
NCO42,OUT019,0.0256
FDW09,OUT018,0.0764
FDH04,OUT013,0.1086
FDC21,OUT045,0.131
FDL21,OUT049,0.0397
FDM46,OUT010,0.0256
FDT22,OUT019,0.0256
FDB28,OUT035,0.2281
FDI12,OUT018,0.0955
FDA28,OUT045,0.1534
FDF59,OUT013,0.1514
FDM45,OUT027,0.2573
FDQ56,OUT017,0.102
FDR46,OUT049,0.1797
FDT01,OUT013,0.2704
FDD16,OUT027,0.1345
NCU30,OUT010,0.0256
FDM40,OUT010,0.0256
FDI56,OUT035,0.1083
NCS30,OUT013,0.1439
FDU08,OUT017,0.1259
FDX51,OUT027,0.4071
FDA43,OUT045,0.2425
FDX59,OUT010,0.0256
FDC37,OUT018,0.1076
FDP58,OUT013,0.2895
NCY42,OUT035,0.1563
FDF21,OUT018,0.2135
FDU10,OUT027,0.0884
DRL47,OUT018,0.1262
FDA58,OUT018,0.262
FDJ22,OUT049,0.248
FDK50,OUT046,0.1962
FDO38,OUT035,0.0941
DRF60,OUT035,0.3011
NCZ42,OUT019,0.0256
FDD35,OUT049,0.1472
FDL25,OUT045,0.1145
FDJ16,OUT013,0.0685
DRK59,OUT049,0.3198
FDI50,OUT046,0.2804
NCB19,OUT045,0.0965
DRI37,OUT035,0.0725
FDA14,OUT027,0.3071
FDC08,OUT018,0.2548
FDS45,OUT046,0.1319
FDI21,OUT049,0.0774
DRJ47,OUT035,0.2188
DRE37,OUT027,0.4103
FDT55,OUT018,0.172
NCG42,OUT027,0.2599
FDA31,OUT049,0.2184
NCW42,OUT046,0.2668
FDF50,OUT017,0.2215
FDK56,OUT049,0.2458
FDX10,OUT035,0.0503
NCK07,OUT027,0.3254
FDZ49,OUT017,0.2876
FDR33,OUT013,0.1263
FDO44,OUT018,0.1137
FDA20,OUT046,0.2275
NCL30,OUT045,0.1503
FDI05,OUT019,0.0256
FDQ12,OUT018,0.2536
FDH47,OUT017,0.1273
FDH34,OUT018,0.204
FDF29,OUT046,0.1631
FDG40,OUT018,0.0355
NCE18,OUT017,0.3163
FDP21,OUT010,0.0256
FDY50,OUT013,0.103
FDB36,OUT049,0.1661
NCZ29,OUT049,0.1564
FDU20,OUT018,0.1236
FDO56,OUT013,0.1433
FDW31,OUT049,0.2616
DRH59,OUT013,0.0861
NCB30,OUT017,0.2595
FDK43,OUT027,0.2634
FDW43,OUT045,0.2809
NCL19,OUT017,0.1825
FDJ27,OUT046,0.1238
FDC45,OUT046,0.2048
FDY40,OUT035,0.0572
NCM41,OUT035,0.1108
NCK18,OUT019,0.0256
FDP37,OUT049,0.1581
FDA27,OUT027,0.4903
NCX30,OUT035,0.3087
FDR09,OUT017,0.3202
FDG08,OUT027,0.3738
NCU30,OUT013,0.1914
FDB16,OUT017,0.1099
FDM16,OUT017,0.0945
FDC48,OUT013,0.0927
NCF18,OUT046,0.2312
FDU46,OUT018,0.0874
FDH41,OUT018,0.2381
NCN42,OUT010,0.0256
FDU49,OUT046,0.1052
FDB20,OUT027,0.1576
FDG50,OUT019,0.0256
FDW20,OUT045,0.1427
NCO55,OUT049,0.1343
FDX48,OUT046,0.1926
FDU48,OUT046,0.1578
FDR48,OUT019,0.0256
FDK27,OUT013,0.146
FDT35,OUT013,0.2039
FDN12,OUT049,0.1341
NCE31,OUT019,0.0256
FDL21,OUT017,0.0418
FDV56,OUT017,0.1397
FDR16,OUT017,0.2741
NCP41,OUT049,0.1324
FDJ27,OUT013,0.1211
FDA07,OUT017,0.1621
FDK55,OUT049,0.1039
FDM33,OUT049,0.2902
FDY46,OUT046,0.2285
FDD36,OUT046,0.1415
FDB12,OUT027,0.2075
FDF28,OUT019,0.0256
NCE07,OUT019,0.0256
FDW50,OUT027,0.3429
NCW18,OUT017,0.304
NCJ17,OUT019,0.0256
DRZ24,OUT010,0.0256
FDS07,OUT035,0.1395
NCW05,OUT010,0.0256
FDZ22,OUT018,0.0852
FDK02,OUT046,0.1406
FDZ45,OUT027,0.4258
FDL25,OUT046,0.1169
FDS08,OUT045,0.1853
NCZ42,OUT027,0.467
FDX57,OUT035,0.1202
FDF21,OUT046,0.2386
FDJ56,OUT018,0.1037
FDX10,OUT013,0.046
DRG48,OUT035,0.1551
DRN37,OUT046,0.2038
NCY41,OUT018,0.0361
FDN28,OUT045,0.1244
FDE34,OUT045,0.2149
FDR10,OUT045,0.1999
FDC32,OUT017,0.1184
DRG13,OUT046,0.2
FDP59,OUT049,0.1287
NCT53,OUT010,0.0256
FDL57,OUT027,0.4936
FDN32,OUT010,0.0256
FDK09,OUT018,0.2508
FDA52,OUT010,0.0256
FDC57,OUT049,0.248
FDI09,OUT035,0.2916
NCB07,OUT046,0.2407
FDP26,OUT035,0.1189
FDP40,OUT027,0.2198
FDL15,OUT013,0.1818
FDV07,OUT046,0.1346
FDS03,OUT017,0.0825
FDE50,OUT049,0.2398
FDQ15,OUT017,0.1044
FDQ33,OUT010,0.0256
FDT22,OUT013,0.0684
DRO35,OUT035,0.143
FDJ41,OUT049,0.3544
FDQ27,OUT035,0.129
FDC26,OUT017,0.1413
NCF43,OUT027,0.2723
NCR50,OUT035,0.1893
FDE39,OUT018,0.1237
FDN49,OUT027,0.0808
DRG11,OUT035,0.1175
NCA18,OUT049,0.1448
FDM36,OUT018,0.1902
FDW32,OUT017,0.1111
NCQ18,OUT010,0.0256
FDX14,OUT027,0.1601
FDD46,OUT017,0.1721
FDI34,OUT019,0.0256
NCJ17,OUT035,0.1026
FDB52,OUT035,0.3172
FDV55,OUT018,0.1477
FDC57,OUT046,0.2384
FDB29,OUT046,0.1417
NCO43,OUT035,0.1063
FDG44,OUT045,0.0624
FDJ34,OUT045,0.1539
FDH40,OUT049,0.1038
NCD07,OUT027,0.2312
FDB41,OUT017,0.0509
FDH47,OUT018,0.1022
DRK37,OUT035,0.2059
FDM25,OUT019,0.0256
NCX06,OUT045,0.2256
NCS05,OUT017,0.1707
FDS39,OUT045,0.1531
FDC47,OUT027,0.4822
FDG20,OUT013,0.2227
DRL23,OUT017,0.1341
FDY33,OUT013,0.1955
NCH18,OUT045,0.2962
FDX47,OUT035,0.1959
NCB06,OUT045,0.1915
FDP36,OUT049,0.0536
FDW44,OUT018,0.1915
NCU41,OUT018,0.209
NCS17,OUT046,0.1152
FDD46,OUT035,0.1659
FDE45,OUT017,0.2327
FDI09,OUT017,0.2958
NCJ54,OUT010,0.0256
NCA29,OUT018,0.1857
NCN41,OUT027,0.2545
FDY34,OUT035,0.2124
NCG55,OUT035,0.1411
DRM49,OUT046,0.0644
NCB42,OUT049,0.143
FDE58,OUT045,0.1367
DRJ25,OUT013,0.0599
FDS47,OUT010,0.0256
FDY21,OUT049,0.2576
NCI54,OUT013,0.1298
FDO24,OUT017,0.2011
FDY43,OUT035,0.2113
FDF35,OUT018,0.1095
NCP29,OUT019,0.0256
FDN28,OUT027,0.2104
FDJ50,OUT018,0.0458
FDQ14,OUT027,0.2927
FDC37,OUT035,0.1315
FDN08,OUT046,0.1476
FDD04,OUT035,0.1735
FDW34,OUT018,0.2684
FDP04,OUT017,0.0718
NCG07,OUT017,0.2463
NCN14,OUT018,0.1979
FDJ16,OUT045,0.0728
NCM42,OUT045,0.1134
NCF19,OUT046,0.0537
FDY21,OUT018,0.213
FDY19,OUT035,0.14
FDV09,OUT045,0.1803
FDA28,OUT013,0.1517
FDC38,OUT018,0.1352
FDL28,OUT045,0.288
NCH43,OUT049,0.293
NCN53,OUT045,0.0387
NCW05,OUT017,0.136
NCO30,OUT018,0.2019
FDT04,OUT019,0.0256
FDB27,OUT018,0.2172
NCK07,OUT013,0.2077
NCA53,OUT013,0.0456
FDB33,OUT018,0.1689
FDU37,OUT017,0.1075
FDR13,OUT035,0.1457
FDE45,OUT049,0.2331
FDV37,OUT017,0.2585
FDX44,OUT019,0.0256
NCL06,OUT017,0.3304
FDJ28,OUT045,0.2372
FDX55,OUT049,0.2887
NCK17,OUT018,0.0383
FDH52,OUT035,0.0731
FDN13,OUT027,0.1968
FDK44,OUT018,0.1813
FDU16,OUT046,0.0984
FDZ07,OUT017,0.0732
NCN06,OUT027,0.317
FDH02,OUT010,0.0256
NCW18,OUT045,0.2936
FDH57,OUT013,0.155
FDV35,OUT045,0.184
NCU29,OUT013,0.1736
NCP02,OUT046,0.0715
FDN44,OUT013,0.1992
FDX03,OUT018,0.0393
FDR11,OUT010,0.0256
FDA36,OUT046,0.2251
FDP58,OUT027,0.4661
FDH31,OUT045,0.1188
FDH34,OUT035,0.2282
FDS13,OUT035,0.3107
FDT01,OUT018,0.2379
