Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM21,OUT018,3845.9303
FDX56,OUT035,3845.9303
FDF10,OUT017,2785.6593
FDT32,OUT045,2785.6593
FDM51,OUT018,1716.2138
NCR50,OUT018,2785.6593
FDI19,OUT049,3845.9303
FDX21,OUT017,1716.2138
FDR31,OUT035,2785.6593
FDY02,OUT013,3845.9303
NCA29,OUT045,2785.6593
NCX17,OUT046,3845.9303
FDM12,OUT045,2785.6593
FDI53,OUT027,4117.3177
NCU30,OUT049,2785.6593
FDC56,OUT027,2846.4008
FDK27,OUT018,1716.2138
NCK18,OUT017,2785.6593
FDB52,OUT019,471.3068
DRG25,OUT027,5669.1633
FDZ13,OUT049,858.3666
FDB57,OUT019,471.3068
FDR40,OUT046,1716.2138
NCO14,OUT019,207.1305
NCN19,OUT045,2785.6593
FDQ28,OUT019,471.3068
FDO13,OUT018,2785.6593
FDK48,OUT013,1716.2138
FDU07,OUT018,2785.6593
FDW20,OUT046,1716.2138
FDV12,OUT010,207.1305
FDH24,OUT013,2785.6593
FDV59,OUT049,3845.9303
FDK57,OUT045,1716.2138
FDL16,OUT027,858.3666
NCQ17,OUT046,2785.6593
FDJ15,OUT018,2785.6593
FDX24,OUT049,1716.2138
FDT47,OUT046,1716.2138
FDT10,OUT049,858.3666
FDZ37,OUT018,1716.2138
FDW43,OUT027,5669.1633
DRN36,OUT017,1716.2138
FDJ14,OUT045,1716.2138
FDA32,OUT013,3845.9303
FDJ38,OUT019,471.3068
FDQ57,OUT017,2785.6593
NCQ41,OUT019,471.3068
FDG56,OUT049,858.3666
DRC13,OUT027,2846.4008
FDV55,OUT035,2785.6593
FDQ49,OUT045,2785.6593
FDE29,OUT010,207.1305
FDR03,OUT013,3845.9303
FDD45,OUT049,1716.2138
FDN38,OUT010,471.3068
FDT56,OUT046,858.3666
FDT48,OUT045,2785.6593
FDU03,OUT049,2785.6593
FDC56,OUT010,207.1305
NCO43,OUT027,2846.4008
FDQ27,OUT017,1716.2138
FDR03,OUT046,3845.9303
DRH23,OUT010,207.1305
FDG22,OUT045,858.3666
NCJ42,OUT013,1716.2138
FDR24,OUT046,1716.2138
FDW60,OUT035,2785.6593
FDJ08,OUT013,2785.6593
DRL59,OUT018,858.3666
FDG60,OUT010,471.3068
FDW27,OUT017,2785.6593
FDX14,OUT018,1716.2138
FDC20,OUT013,858.3666
NCS29,OUT018,3845.9303
FDJ56,OUT046,1716.2138
FDB20,OUT019,207.1305
FDL28,OUT027,5669.1633
FDW01,OUT018,2785.6593
FDL03,OUT046,2785.6593
FDX22,OUT049,3845.9303
FDJ21,OUT035,2785.6593
FDR31,OUT045,2785.6593
FDG21,OUT035,2785.6593
FDS22,OUT027,858.3666
FDK08,OUT035,1716.2138
FDE17,OUT018,2785.6593
NCN30,OUT017,1716.2138
FDT50,OUT046,1716.2138
NCX42,OUT049,2785.6593
FDJ12,OUT035,3845.9303
NCA18,OUT027,2846.4008
FDP23,OUT019,471.3068
FDX12,OUT013,3845.9303
FDN40,OUT018,2785.6593
FDV48,OUT035,1716.2138
NCY54,OUT013,2785.6593
FDL16,OUT010,207.1305
FDR45,OUT018,3845.9303
FDJ52,OUT046,2785.6593
DRG01,OUT017,1716.2138
FDP52,OUT013,3845.9303
FDU58,OUT017,2785.6593
FDL02,OUT045,1716.2138
FDG28,OUT013,3845.9303
FDA19,OUT035,1716.2138
FDW46,OUT027,858.3666
NCD43,OUT049,1716.2138
DRG39,OUT013,858.3666
NCF55,OUT049,858.3666
FDJ07,OUT046,1716.2138
FDE08,OUT046,2785.6593
FDP56,OUT019,207.1305
FDT45,OUT045,858.3666
FDF17,OUT018,2785.6593
FDX44,OUT046,1716.2138
FDM28,OUT027,5669.1633
FDI36,OUT049,2785.6593
FDS07,OUT045,1716.2138
FDD36,OUT045,1716.2138
FDW11,OUT046,858.3666
FDN40,OUT049,2785.6593
NCQ18,OUT049,1716.2138
NCQ54,OUT017,2785.6593
NCS42,OUT045,1716.2138
DRH39,OUT010,207.1305
FDC09,OUT027,2846.4008
FDT08,OUT010,471.3068
FDC08,OUT035,3845.9303
FDT20,OUT017,858.3666
FDS35,OUT035,858.3666
FDX58,OUT018,2785.6593
FDW58,OUT046,1716.2138
DRD27,OUT046,1716.2138
FDH32,OUT019,207.1305
FDS26,OUT035,3845.9303
FDQ31,OUT046,1716.2138
FDP11,OUT018,3845.9303
FDD58,OUT017,1716.2138
FDM33,OUT045,3845.9303
FDZ16,OUT049,2785.6593
NCS29,OUT010,471.3068
NCM18,OUT019,207.1305
FDP11,OUT049,3845.9303
NCC42,OUT017,1716.2138
DRM23,OUT046,2785.6593
NCN55,OUT027,5669.1633
FDK46,OUT013,3845.9303
FDR01,OUT046,2785.6593
NCA05,OUT045,2785.6593
NCP43,OUT017,2785.6593
FDR12,OUT010,471.3068
FDQ01,OUT013,3845.9303
FDM13,OUT046,1716.2138
FDQ19,OUT017,3845.9303
FDK56,OUT019,471.3068
NCX06,OUT010,471.3068
FDO56,OUT027,2846.4008
FDU45,OUT045,1716.2138
FDI16,OUT019,207.1305
FDL32,OUT046,1716.2138
FDA07,OUT046,1716.2138
FDA14,OUT045,2785.6593
FDV46,OUT027,2846.4008
NCO07,OUT035,3845.9303
NCP41,OUT046,1716.2138
FDY60,OUT018,1716.2138
FDN38,OUT017,3845.9303
FDO15,OUT046,858.3666
FDT60,OUT013,1716.2138
FDA55,OUT035,3845.9303
FDE02,OUT010,207.1305
DRJ39,OUT049,3845.9303
FDV34,OUT035,858.3666
FDS20,OUT027,5669.1633
FDF02,OUT027,2846.4008
FDW40,OUT017,1716.2138
NCB43,OUT046,2785.6593
FDR58,OUT017,1716.2138
DRJ59,OUT035,858.3666
NCD30,OUT017,1716.2138
FDE14,OUT017,1716.2138
FDC28,OUT018,1716.2138
FDU16,OUT018,1716.2138
NCD19,OUT035,858.3666
FDU21,OUT046,858.3666
FDV59,OUT027,5669.1633
FDU03,OUT045,2785.6593
FDC33,OUT010,471.3068
NCR42,OUT035,858.3666
DRH59,OUT035,858.3666
NCM31,OUT035,1716.2138
FDS50,OUT035,3845.9303
FDP39,OUT046,858.3666
FDQ55,OUT013,1716.2138
FDV36,OUT019,207.1305
FDI05,OUT027,2846.4008
FDS45,OUT027,2846.4008
FDA39,OUT045,858.3666
FDC37,OUT010,207.1305
FDJ60,OUT027,4117.3177
DRQ35,OUT046,1716.2138
NCJ06,OUT046,1716.2138
NCY42,OUT018,2785.6593
DRM37,OUT049,2785.6593
FDR14,OUT045,858.3666
FDE51,OUT049,858.3666
FDT33,OUT017,2785.6593
FDR08,OUT013,1716.2138
FDE36,OUT010,471.3068
FDL22,OUT019,207.1305
FDR44,OUT013,1716.2138
FDI56,OUT019,207.1305
FDE47,OUT010,207.1305
FDV27,OUT010,207.1305
FDV10,OUT049,858.3666
FDC40,OUT045,1716.2138
NCX41,OUT013,3845.9303
NCQ38,OUT027,2846.4008
FDV12,OUT027,2846.4008
FDE52,OUT017,1716.2138
FDG20,OUT027,4117.3177
FDV16,OUT027,858.3666
FDI32,OUT017,1716.2138
FDJ32,OUT049,858.3666
FDN39,OUT018,2785.6593
FDY34,OUT017,2785.6593
FDC14,OUT035,858.3666
FDA55,OUT017,3845.9303
FDZ50,OUT010,471.3068
DRG13,OUT049,2785.6593
FDP01,OUT013,2785.6593
NCG54,OUT017,2785.6593
FDM13,OUT045,1716.2138
NCO18,OUT027,5669.1633
NCW41,OUT013,2785.6593
FDM52,OUT027,4117.3177
NCF55,OUT035,858.3666
FDT09,OUT046,1716.2138
NCM19,OUT035,1716.2138
FDW12,OUT018,2785.6593
FDP15,OUT019,471.3068
FDK36,OUT045,858.3666
FDZ25,OUT035,2785.6593
NCW06,OUT049,2785.6593
FDW60,OUT046,2785.6593
DRC49,OUT013,2785.6593
NCT17,OUT035,2785.6593
NCN06,OUT018,2785.6593
FDC45,OUT013,2785.6593
DRJ47,OUT019,471.3068
NCF06,OUT045,3845.9303
FDE21,OUT010,207.1305
DRG27,OUT013,858.3666
FDW40,OUT049,1716.2138
NCO53,OUT046,2785.6593
FDE23,OUT049,858.3666
FDQ16,OUT046,1716.2138
FDS26,OUT045,3845.9303
FDZ13,OUT010,207.1305
FDS14,OUT049,2785.6593
FDC10,OUT045,1716.2138
FDY16,OUT049,2785.6593
FDJ20,OUT035,1716.2138
FDV43,OUT035,858.3666
FDZ32,OUT027,2846.4008
FDR23,OUT046,2785.6593
FDN24,OUT035,858.3666
FDE34,OUT027,5669.1633
FDU31,OUT013,3845.9303
FDW33,OUT018,1716.2138
FDU26,OUT046,1716.2138
FDE20,OUT027,4117.3177
NCW05,OUT035,1716.2138
FDB22,OUT018,2785.6593
FDO56,OUT046,1716.2138
FDA19,OUT027,2846.4008
DRI39,OUT045,858.3666
FDH52,OUT018,858.3666
FDZ50,OUT035,2785.6593
NCN42,OUT035,2785.6593
FDB53,OUT013,2785.6593
DRG11,OUT017,1716.2138
DRK11,OUT027,4117.3177
FDQ60,OUT017,1716.2138
FDT36,OUT017,858.3666
DRG25,OUT018,2785.6593
DRJ23,OUT046,2785.6593
FDG05,OUT035,2785.6593
NCK06,OUT018,1716.2138
FDU52,OUT017,2785.6593
FDW07,OUT018,1716.2138
NCM17,OUT045,858.3666
FDA22,OUT045,2785.6593
NCA41,OUT018,2785.6593
FDF38,OUT035,858.3666
FDH52,OUT046,858.3666
FDY58,OUT019,471.3068
FDZ16,OUT045,2785.6593
NCM18,OUT017,858.3666
FDA22,OUT018,2785.6593
NCJ43,OUT035,2785.6593
FDI34,OUT027,5669.1633
FDG56,OUT046,858.3666
FDS34,OUT046,1716.2138
DRC01,OUT035,858.3666
FDQ04,OUT035,858.3666
FDK04,OUT035,858.3666
FDT51,OUT049,1716.2138
FDV26,OUT017,2785.6593
FDS04,OUT049,1716.2138
FDW43,OUT018,3845.9303
FDQ28,OUT010,471.3068
NCK06,OUT017,1716.2138
FDS23,OUT018,1716.2138
FDZ36,OUT019,471.3068
FDE56,OUT018,858.3666
FDW10,OUT027,4117.3177
NCN14,OUT045,2785.6593
NCQ18,OUT045,1716.2138
FDW08,OUT017,1716.2138
FDU43,OUT035,3845.9303
FDR33,OUT010,207.1305
FDM24,OUT010,471.3068
NCZ05,OUT046,1716.2138
NCV41,OUT035,1716.2138
FDV11,OUT018,2785.6593
NCY05,OUT035,858.3666
FDV44,OUT018,2785.6593
FDW32,OUT049,1716.2138
NCU18,OUT027,2846.4008
NCC43,OUT035,3845.9303
FDW19,OUT013,1716.2138
FDN31,OUT035,2785.6593
FDI48,OUT045,858.3666
FDS24,OUT017,1716.2138
FDF46,OUT049,1716.2138
DRG23,OUT017,2785.6593
FDG14,OUT018,2785.6593
NCY30,OUT049,2785.6593
FDO28,OUT018,1716.2138
DRD24,OUT035,1716.2138
FDI33,OUT049,1716.2138
FDN32,OUT046,2785.6593
FDR16,OUT045,3845.9303
FDF26,OUT046,2785.6593
NCN29,OUT018,858.3666
FDE20,OUT045,2785.6593
FDA46,OUT046,2785.6593
FDU28,OUT045,2785.6593
FDQ48,OUT045,1716.2138
FDV36,OUT013,1716.2138
FDR14,OUT018,858.3666
FDP23,OUT017,3845.9303
FDP56,OUT013,858.3666
FDK48,OUT010,207.1305
FDR48,OUT046,2785.6593
NCY29,OUT049,858.3666
FDM22,OUT018,858.3666
DRJ01,OUT013,2785.6593
FDZ43,OUT045,3845.9303
FDV03,OUT035,2785.6593
FDX11,OUT027,5669.1633
NCA41,OUT027,5669.1633
FDE38,OUT017,2785.6593
FDI27,OUT018,858.3666
FDN32,OUT013,2785.6593
NCN43,OUT017,1716.2138
FDB47,OUT027,5669.1633
FDV03,OUT017,2785.6593
NCN30,OUT045,1716.2138
NCV54,OUT010,207.1305
FDV07,OUT013,1716.2138
FDP07,OUT049,2785.6593
FDK48,OUT018,858.3666
FDM15,OUT019,471.3068
FDY19,OUT027,2846.4008
FDK46,OUT046,3845.9303
FDY11,OUT045,858.3666
FDH09,OUT046,858.3666
FDO08,OUT027,4117.3177
FDU14,OUT013,3845.9303
FDD22,OUT027,2846.4008
FDM27,OUT017,2785.6593
FDL02,OUT027,2846.4008
NCA17,OUT035,2785.6593
FDE38,OUT019,471.3068
NCG07,OUT049,2785.6593
DRC27,OUT013,3845.9303
FDA27,OUT035,3845.9303
FDW40,OUT045,1716.2138
DRI11,OUT013,1716.2138
FDN50,OUT046,1716.2138
FDR12,OUT046,2785.6593
FDT34,OUT027,2846.4008
FDW11,OUT035,858.3666
NCO30,OUT027,5669.1633
FDZ34,OUT017,2785.6593
FDU45,OUT017,1716.2138
NCD42,OUT035,858.3666
FDX25,OUT045,2785.6593
NCR29,OUT046,858.3666
FDX43,OUT019,471.3068
FDB04,OUT010,207.1305
FDR49,OUT027,858.3666
FDS39,OUT018,1716.2138
FDW58,OUT045,1716.2138
FDG22,OUT019,207.1305
FDG31,OUT017,858.3666
NCV53,OUT027,5669.1633
DRJ37,OUT035,2785.6593
FDV07,OUT035,1716.2138
FDW52,OUT018,2785.6593
FDT15,OUT045,2785.6593
FDD02,OUT018,1716.2138
FDM16,OUT035,858.3666
NCE55,OUT046,2785.6593
FDB57,OUT018,3845.9303
FDQ04,OUT013,858.3666
FDQ47,OUT019,207.1305
FDY14,OUT019,471.3068
DRK37,OUT017,2785.6593
FDO25,OUT017,3845.9303
FDL57,OUT046,3845.9303
NCK29,OUT018,1716.2138
FDK46,OUT027,5669.1633
NCB43,OUT010,471.3068
DRE01,OUT027,5669.1633
FDC46,OUT018,2785.6593
FDQ23,OUT045,1716.2138
FDX38,OUT049,858.3666
FDG60,OUT018,3845.9303
FDW55,OUT017,3845.9303
FDP39,OUT013,858.3666
FDB20,OUT018,1716.2138
FDV21,OUT017,1716.2138
FDZ02,OUT013,1716.2138
FDP19,OUT027,2846.4008
FDA38,OUT035,3845.9303
FDH22,OUT045,1716.2138
DRM11,OUT045,3845.9303
FDO12,OUT027,5669.1633
FDT14,OUT049,1716.2138
FDW34,OUT010,471.3068
FDG04,OUT027,5669.1633
FDW59,OUT018,1716.2138
FDR33,OUT018,1716.2138
FDP32,OUT013,1716.2138
FDL13,OUT027,5669.1633
FDD22,OUT013,1716.2138
FDV40,OUT027,858.3666
NCD55,OUT046,858.3666
FDQ20,OUT010,207.1305
FDD28,OUT045,858.3666
FDC39,OUT045,3845.9303
NCR17,OUT049,1716.2138
DRO35,OUT018,1716.2138
FDF40,OUT049,3845.9303
FDR31,OUT018,2785.6593
NCQ41,OUT017,2785.6593
FDP38,OUT046,858.3666
NCU54,OUT027,5669.1633
FDG22,OUT018,858.3666
DRK59,OUT013,3845.9303
FDC37,OUT046,1716.2138
NCO42,OUT013,2785.6593
NCT42,OUT017,2785.6593
FDX27,OUT035,1716.2138
FDV40,OUT018,858.3666
FDT45,OUT027,858.3666
FDS47,OUT019,207.1305
FDR45,OUT035,3845.9303
FDB03,OUT045,3845.9303
FDO49,OUT035,858.3666
FDU60,OUT027,4117.3177
FDB26,OUT018,858.3666
FDB46,OUT017,3845.9303
FDQ37,OUT019,471.3068
FDN03,OUT017,3845.9303
NCX30,OUT045,3845.9303
FDK32,OUT019,471.3068
DRM47,OUT013,2785.6593
NCO02,OUT046,858.3666
FDP04,OUT013,858.3666
NCO43,OUT049,1716.2138
FDD59,OUT013,1716.2138
FDQ10,OUT017,2785.6593
FDW45,OUT035,2785.6593
NCK30,OUT049,3845.9303
FDU31,OUT018,3845.9303
NCQ17,OUT019,471.3068
FDN01,OUT017,2785.6593
FDZ19,OUT049,2785.6593
DRG37,OUT017,2785.6593
FDE32,OUT045,858.3666
FDO34,OUT049,2785.6593
FDM04,OUT019,207.1305
FDZ25,OUT049,2785.6593
FDU08,OUT049,1716.2138
NCW30,OUT045,3845.9303
NCM18,OUT013,858.3666
FDS22,OUT035,858.3666
NCH18,OUT017,3845.9303
FDC23,OUT013,2785.6593
FDY46,OUT013,2785.6593
NCU06,OUT046,3845.9303
FDX57,OUT045,1716.2138
FDX36,OUT027,5669.1633
FDL16,OUT045,858.3666
FDT16,OUT010,471.3068
FDN16,OUT018,1716.2138
FDC03,OUT046,2785.6593
DRF60,OUT013,3845.9303
FDS27,OUT027,5669.1633
FDP33,OUT010,471.3068
FDJ36,OUT018,1716.2138
NCR42,OUT013,858.3666
FDV14,OUT017,1716.2138
NCP42,OUT035,2785.6593
FDB50,OUT027,2846.4008
NCC30,OUT027,4117.3177
FDA23,OUT018,1716.2138
FDW16,OUT017,1716.2138
FDQ52,OUT010,471.3068
FDB58,OUT049,1716.2138
NCP29,OUT049,858.3666
NCM05,OUT045,3845.9303
FDO25,OUT013,3845.9303
NCM54,OUT046,1716.2138
NCL54,OUT046,2785.6593
FDL39,OUT010,471.3068
FDF53,OUT018,2785.6593
NCQ42,OUT035,1716.2138
FDF58,OUT013,858.3666
FDZ04,OUT035,858.3666
FDE26,OUT019,207.1305
FDS60,OUT017,2785.6593
FDV58,OUT017,2785.6593
FDM04,OUT045,858.3666
FDE08,OUT035,2785.6593
NCB43,OUT049,2785.6593
FDU11,OUT010,207.1305
FDF22,OUT019,471.3068
FDE24,OUT013,1716.2138
DRJ49,OUT046,1716.2138
NCQ53,OUT035,3845.9303
NCL41,OUT013,858.3666
FDR22,OUT013,1716.2138
FDH04,OUT035,1716.2138
DRH15,OUT045,858.3666
FDY40,OUT049,858.3666
NCI17,OUT035,1716.2138
NCC18,OUT013,2785.6593
FDY28,OUT027,5669.1633
FDB45,OUT027,2846.4008
NCL30,OUT018,1716.2138
FDM10,OUT017,3845.9303
FDH22,OUT027,2846.4008
NCZ53,OUT017,2785.6593
NCI18,OUT013,3845.9303
FDH14,OUT027,2846.4008
FDR36,OUT027,858.3666
FDW01,OUT045,2785.6593
FDK02,OUT027,2846.4008
FDJ02,OUT018,2785.6593
FDU55,OUT013,3845.9303
NCV18,OUT027,2846.4008
FDH14,OUT018,1716.2138
FDZ37,OUT045,1716.2138
FDX49,OUT049,3845.9303
NCD43,OUT046,1716.2138
FDZ07,OUT013,858.3666
FDK43,OUT035,1716.2138
FDR32,OUT018,3845.9303
FDT39,OUT013,2785.6593
NCV54,OUT017,1716.2138
FDF38,OUT018,858.3666
FDV60,OUT046,2785.6593
FDH44,OUT027,4117.3177
FDS21,OUT046,858.3666
NCL41,OUT045,858.3666
FDM46,OUT017,1716.2138
FDU27,OUT045,858.3666
NCJ54,OUT017,3845.9303
DRG51,OUT018,2785.6593
NCA29,OUT019,471.3068
FDR47,OUT045,2785.6593
NCL19,OUT027,2846.4008
DRG01,OUT049,858.3666
FDG10,OUT046,858.3666
NCV05,OUT049,2785.6593
NCH18,OUT019,471.3068
FDV14,OUT018,1716.2138
DRJ23,OUT035,2785.6593
DRJ11,OUT046,2785.6593
FDZ03,OUT017,2785.6593
FDI27,OUT010,207.1305
FDJ14,OUT018,1716.2138
FDU32,OUT017,1716.2138
FDD47,OUT027,4117.3177
DRF36,OUT035,2785.6593
FDM21,OUT046,3845.9303
FDV10,OUT018,858.3666
FDH60,OUT018,2785.6593
FDX47,OUT010,471.3068
FDT19,OUT019,471.3068
FDO11,OUT045,3845.9303
FDH24,OUT027,4117.3177
FDL02,OUT018,1716.2138
FDB02,OUT049,2785.6593
FDA43,OUT046,2785.6593
FDG52,OUT045,858.3666
DRC12,OUT013,2785.6593
FDY37,OUT018,1716.2138
NCU18,OUT045,1716.2138
FDU09,OUT035,858.3666
DRJ25,OUT027,858.3666
DRE12,OUT018,1716.2138
DRL47,OUT017,1716.2138
DRK01,OUT046,1716.2138
FDC22,OUT019,471.3068
FDG44,OUT013,858.3666
FDW04,OUT035,1716.2138
FDK09,OUT049,3845.9303
NCN43,OUT035,1716.2138
FDG04,OUT049,2785.6593
FDH32,OUT010,207.1305
DRI47,OUT017,2785.6593
DRE15,OUT013,858.3666
FDY11,OUT035,858.3666
FDO60,OUT049,858.3666
FDQ20,OUT018,858.3666
FDO57,OUT027,4117.3177
FDT14,OUT019,207.1305
FDA57,OUT049,858.3666
DRN35,OUT017,858.3666
FDJ03,OUT046,858.3666
FDX28,OUT017,1716.2138
DRE25,OUT045,1716.2138
FDR09,OUT046,3845.9303
FDB23,OUT035,3845.9303
FDO08,OUT045,2785.6593
FDQ23,OUT049,1716.2138
FDW04,OUT013,1716.2138
DRK13,OUT010,471.3068
NCL17,OUT027,2846.4008
FDY21,OUT035,2785.6593
FDJ38,OUT027,5669.1633
FDA37,OUT019,207.1305
FDV43,OUT013,858.3666
FDL36,OUT046,1716.2138
FDD53,OUT045,858.3666
FDZ19,OUT010,471.3068
FDV21,OUT045,1716.2138
NCL54,OUT018,2785.6593
DRI47,OUT027,4117.3177
DRG03,OUT049,2785.6593
FDG21,OUT013,2785.6593
FDW03,OUT018,1716.2138
NCI55,OUT046,1716.2138
DRC36,OUT019,471.3068
FDH22,OUT017,1716.2138
FDV20,OUT045,1716.2138
NCU41,OUT027,5669.1633
FDN46,OUT027,2846.4008
FDK50,OUT045,2785.6593
NCA05,OUT027,4117.3177
DRH01,OUT018,2785.6593
FDT08,OUT018,2785.6593
FDM08,OUT018,3845.9303
FDZ07,OUT035,858.3666
FDS22,OUT017,858.3666
FDV35,OUT027,4117.3177
FDI28,OUT010,207.1305
FDW58,OUT027,2846.4008
FDT52,OUT045,3845.9303
FDY34,OUT046,2785.6593
FDR10,OUT046,2785.6593
FDK57,OUT017,1716.2138
FDR02,OUT027,2846.4008
FDX49,OUT046,3845.9303
FDQ20,OUT046,858.3666
DRK23,OUT045,3845.9303
NCW06,OUT046,2785.6593
FDR31,OUT017,2785.6593
NCE43,OUT013,2785.6593
DRO59,OUT027,2846.4008
FDN09,OUT049,3845.9303
FDR11,OUT046,2785.6593
FDO57,OUT013,2785.6593
NCX18,OUT017,2785.6593
FDB05,OUT018,3845.9303
FDQ08,OUT018,858.3666
NCG43,OUT035,1716.2138
FDJ56,OUT013,1716.2138
FDA13,OUT010,207.1305
FDO56,OUT017,1716.2138
FDB37,OUT018,3845.9303
FDZ02,OUT018,1716.2138
FDQ24,OUT046,3845.9303
FDM16,OUT013,858.3666
FDU35,OUT049,1716.2138
FDT35,OUT035,2785.6593
NCX30,OUT049,3845.9303
FDG04,OUT017,2785.6593
FDI12,OUT035,1716.2138
FDE35,OUT035,858.3666
NCP14,OUT027,2846.4008
NCY53,OUT045,1716.2138
FDP49,OUT017,858.3666
FDQ04,OUT017,858.3666
FDM39,OUT035,2785.6593
FDO58,OUT019,471.3068
FDC56,OUT017,1716.2138
NCQ54,OUT046,2785.6593
FDV10,OUT027,858.3666
NCK17,OUT046,858.3666
NCF55,OUT027,858.3666
FDV33,OUT013,3845.9303
NCH29,OUT019,207.1305
FDA37,OUT027,2846.4008
FDH46,OUT018,1716.2138
FDS25,OUT035,1716.2138
FDH04,OUT027,2846.4008
FDX52,OUT046,2785.6593
NCD42,OUT017,858.3666
FDW47,OUT017,1716.2138
FDL25,OUT027,2846.4008
NCJ06,OUT010,207.1305
FDY09,OUT013,2785.6593
FDS40,OUT046,858.3666
FDH41,OUT017,3845.9303
FDG38,OUT035,1716.2138
FDU03,OUT027,5669.1633
FDV20,OUT046,1716.2138
DRB13,OUT045,2785.6593
NCQ30,OUT013,1716.2138
NCH06,OUT013,3845.9303
FDU50,OUT018,1716.2138
NCO42,OUT019,471.3068
FDW09,OUT018,1716.2138
FDH04,OUT013,1716.2138
FDC21,OUT045,1716.2138
FDL21,OUT049,858.3666
FDM46,OUT010,207.1305
FDT22,OUT019,207.1305
FDB28,OUT035,2785.6593
FDI12,OUT018,1716.2138
FDA28,OUT045,1716.2138
FDF59,OUT013,1716.2138
FDM45,OUT027,2846.4008
FDQ56,OUT017,1716.2138
FDR46,OUT049,2785.6593
FDT01,OUT013,3845.9303
FDD16,OUT027,858.3666
NCU30,OUT010,471.3068
FDM40,OUT010,471.3068
FDI56,OUT035,1716.2138
NCS30,OUT013,1716.2138
FDU08,OUT017,1716.2138
FDX51,OUT027,5669.1633
FDA43,OUT045,2785.6593
FDX59,OUT010,207.1305
FDC37,OUT018,1716.2138
FDP58,OUT013,3845.9303
NCY42,OUT035,1716.2138
FDF21,OUT018,2785.6593
FDU10,OUT027,858.3666
DRL47,OUT018,1716.2138
FDA58,OUT018,3845.9303
FDJ22,OUT049,2785.6593
FDK50,OUT046,2785.6593
FDO38,OUT035,1716.2138
DRF60,OUT035,3845.9303
NCZ42,OUT019,471.3068
FDD35,OUT049,1716.2138
FDL25,OUT045,1716.2138
FDJ16,OUT013,858.3666
DRK59,OUT049,3845.9303
FDI50,OUT046,3845.9303
NCB19,OUT045,1716.2138
DRI37,OUT035,858.3666
FDA14,OUT027,4117.3177
FDC08,OUT018,3845.9303
FDS45,OUT046,1716.2138
FDI21,OUT049,858.3666
DRJ47,OUT035,2785.6593
DRE37,OUT027,5669.1633
FDT55,OUT018,2785.6593
NCG42,OUT027,2846.4008
FDA31,OUT049,2785.6593
NCW42,OUT046,3845.9303
FDF50,OUT017,2785.6593
FDK56,OUT049,2785.6593
FDX10,OUT035,858.3666
NCK07,OUT027,4117.3177
FDZ49,OUT017,3845.9303
FDR33,OUT013,1716.2138
FDO44,OUT018,1716.2138
FDA20,OUT046,2785.6593
NCL30,OUT045,1716.2138
FDI05,OUT019,207.1305
FDQ12,OUT018,3845.9303
FDH47,OUT017,1716.2138
FDH34,OUT018,2785.6593
FDF29,OUT046,1716.2138
FDG40,OUT018,858.3666
NCE18,OUT017,3845.9303
FDP21,OUT010,471.3068
FDY50,OUT013,1716.2138
FDB36,OUT049,1716.2138
NCZ29,OUT049,1716.2138
FDU20,OUT018,1716.2138
FDO56,OUT013,1716.2138
FDW31,OUT049,2785.6593
DRH59,OUT013,858.3666
NCB30,OUT017,2785.6593
FDK43,OUT027,2846.4008
FDW43,OUT045,3845.9303
NCL19,OUT017,1716.2138
FDJ27,OUT046,1716.2138
FDC45,OUT046,2785.6593
FDY40,OUT035,858.3666
NCM41,OUT035,1716.2138
NCK18,OUT019,471.3068
FDP37,OUT049,1716.2138
FDA27,OUT027,5669.1633
NCX30,OUT035,3845.9303
FDR09,OUT017,3845.9303
FDG08,OUT027,4117.3177
NCU30,OUT013,2785.6593
FDB16,OUT017,1716.2138
FDM16,OUT017,858.3666
FDC48,OUT013,1716.2138
NCF18,OUT046,2785.6593
FDU46,OUT018,1716.2138
FDH41,OUT018,3845.9303
NCN42,OUT010,471.3068
FDU49,OUT046,1716.2138
FDB20,OUT027,2846.4008
FDG50,OUT019,207.1305
FDW20,OUT045,1716.2138
NCO55,OUT049,1716.2138
FDX48,OUT046,2785.6593
FDU48,OUT046,1716.2138
FDR48,OUT019,471.3068
FDK27,OUT013,1716.2138
FDT35,OUT013,2785.6593
FDN12,OUT049,1716.2138
NCE31,OUT019,207.1305
FDL21,OUT017,858.3666
FDV56,OUT017,1716.2138
FDR16,OUT017,3845.9303
NCP41,OUT049,1716.2138
FDJ27,OUT013,1716.2138
FDA07,OUT017,1716.2138
FDK55,OUT049,1716.2138
FDM33,OUT049,3845.9303
FDY46,OUT046,2785.6593
FDD36,OUT046,1716.2138
FDB12,OUT027,2846.4008
FDF28,OUT019,207.1305
NCE07,OUT019,207.1305
FDW50,OUT027,4117.3177
NCW18,OUT017,3845.9303
NCJ17,OUT019,207.1305
DRZ24,OUT010,207.1305
FDS07,OUT035,1716.2138
NCW05,OUT010,207.1305
FDZ22,OUT018,1716.2138
FDK02,OUT046,1716.2138
FDZ45,OUT027,5669.1633
FDL25,OUT046,1716.2138
FDS08,OUT045,2785.6593
NCZ42,OUT027,5669.1633
FDX57,OUT035,1716.2138
FDF21,OUT046,2785.6593
FDJ56,OUT018,1716.2138
FDX10,OUT013,858.3666
DRG48,OUT035,2785.6593
DRN37,OUT046,2785.6593
