Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT046,3714.3954
DRN11,OUT035,2336.5918
FDP38,OUT018,570.7585
NCA30,OUT017,3114.2537
FDT15,OUT017,3120.7537
NCP55,OUT018,670.9022
FDF12,OUT035,2406.5299
FDM21,OUT018,3761.0689
FDX56,OUT035,3352.5258
FDF10,OUT017,2486.9489
FDT32,OUT045,3040.3035
FDM51,OUT018,1407.4122
NCR50,OUT018,2186.5203
FDI19,OUT049,3922.5429
FDX21,OUT017,1865.3093
FDR31,OUT035,2414.7605
FDY02,OUT013,4191.8504
NCA29,OUT045,2700.28
NCX17,OUT046,3645.7428
FDM12,OUT045,3050.3087
FDI53,OUT027,4033.4157
NCU30,OUT049,2707.6539
FDC56,OUT027,3372.2156
FDK27,OUT018,1698.8377
NCK18,OUT017,2792.0185
FDB52,OUT019,2167.4979
DRG25,OUT027,4439.7995
FDZ13,OUT049,988.1935
FDB57,OUT019,1693.9279
FDR40,OUT046,1396.0845
NCO14,OUT019,-1145.6117
NCN19,OUT045,3017.0871
FDQ28,OUT019,612.9085
FDO13,OUT018,2338.6566
FDK48,OUT013,1288.0894
FDU07,OUT018,2147.2456
FDW20,OUT046,1977.0703
FDV12,OUT010,-281.2543
FDH24,OUT013,2551.1321
FDV59,OUT049,3511.906
FDK57,OUT045,1904.3779
FDL16,OUT027,2187.2156
NCQ17,OUT046,2457.7698
FDJ15,OUT018,2713.7698
FDX24,OUT049,1612.4752
FDT47,OUT046,1606.874
FDT10,OUT049,1145.4235
FDZ37,OUT018,1197.7079
FDW43,OUT027,5131.6766
DRN36,OUT017,1680.6959
FDJ14,OUT045,1346.2305
FDA32,OUT013,3470.6323
FDJ38,OUT019,1164.4644
FDQ57,OUT017,2482.782
NCQ41,OUT019,1178.7477
FDG56,OUT049,1129.4448
DRC13,OUT027,3486.8652
FDV55,OUT035,2350.4346
FDQ49,OUT045,2543.152
FDE29,OUT010,-955.5749
FDR03,OUT013,3345.6306
FDD45,OUT049,1583.8978
FDN38,OUT010,2058.6587
FDT56,OUT046,994.4147
FDT48,OUT045,3154.2713
FDU03,OUT049,3007.012
FDC56,OUT010,-38.4958
NCO43,OUT027,3048.4854
FDQ27,OUT017,1828.4521
FDR03,OUT046,3317.3992
DRH23,OUT010,-1063.0124
FDG22,OUT045,686.9029
NCJ42,OUT013,1705.8386
FDR24,OUT046,1510.1627
FDW60,OUT035,2899.4092
FDJ08,OUT013,3029.0884
DRL59,OUT018,593.7246
FDG60,OUT010,1753.5931
FDW27,OUT017,2652.283
FDX14,OUT018,970.6029
FDC20,OUT013,959.6453
NCS29,OUT018,3875.4101
FDJ56,OUT046,1588.5276
FDB20,OUT019,-649.2564
FDL28,OUT027,5110.4209
FDW01,OUT018,2134.4975
FDL03,OUT046,3183.2575
FDX22,OUT049,3461.9881
FDJ21,OUT035,2406.1439
FDR31,OUT045,2389.4611
FDG21,OUT035,2492.0348
FDS22,OUT027,2222.8943
FDK08,OUT035,1685.6616
FDE17,OUT018,2187.4242
NCN30,OUT017,1691.4921
FDT50,OUT046,1605.1297
NCX42,OUT049,2705.1013
FDJ12,OUT035,3389.9602
NCA18,OUT027,3329.2576
FDP23,OUT019,1540.5619
FDX12,OUT013,3897.2541
FDN40,OUT018,2145.9426
FDV48,OUT035,1364.4869
NCY54,OUT013,2733.3245
FDL16,OUT010,-1189.363
FDR45,OUT018,3515.1742
FDJ52,OUT046,2564.5337
DRG01,OUT017,1395.2167
FDP52,OUT013,3728.5669
FDU58,OUT017,3152.8942
FDL02,OUT045,1724.2279
FDG28,OUT013,3933.6774
FDA19,OUT035,2105.1814
FDW46,OUT027,2584.0434
NCD43,OUT049,1762.1076
DRG39,OUT013,890.2542
NCF55,OUT049,708.5782
FDJ07,OUT046,1895.2211
FDE08,OUT046,2387.4578
FDP56,OUT019,-1074.287
FDT45,OUT045,868.5198
FDF17,OUT018,2811.7291
FDX44,OUT046,1417.973
FDM28,OUT027,4303.0503
FDI36,OUT049,3279.1182
FDS07,OUT045,1824.3817
FDD36,OUT045,1878.346
FDW11,OUT046,993.5206
FDN40,OUT049,2546.5868
NCQ18,OUT049,1655.5832
NCQ54,OUT017,2792.9863
NCS42,OUT045,1460.8895
DRH39,OUT010,-699.2023
FDC09,OUT027,3173.1535
FDT08,OUT010,481.6127
FDC08,OUT035,3649.5302
FDT20,OUT017,775.5496
FDS35,OUT035,1086.6996
FDX58,OUT018,2613.6967
FDW58,OUT046,1709.226
DRD27,OUT046,1602.9521
FDH32,OUT019,-337.8112
FDS26,OUT035,4183.7115
FDQ31,OUT046,1454.2178
FDP11,OUT018,3189.6078
FDD58,OUT017,1739.3658
FDM33,OUT045,3432.075
FDZ16,OUT049,3225.591
NCS29,OUT010,2247.423
NCM18,OUT019,-925.7706
FDP11,OUT049,3562.2254
NCC42,OUT017,2394.7819
DRM23,OUT046,2723.0892
NCN55,OUT027,5226.1624
FDK46,OUT013,4100.4956
FDR01,OUT046,3195.8611
NCA05,OUT045,2384.5249
NCP43,OUT017,2968.6853
FDR12,OUT010,843.5349
FDQ01,OUT013,4102.9448
FDM13,OUT046,2091.7128
FDQ19,OUT017,4033.1316
FDK56,OUT019,1020.0993
NCX06,OUT010,989.2686
FDO56,OUT027,3405.15
FDU45,OUT045,1848.1843
FDI16,OUT019,-971.4762
FDL32,OUT046,1848.053
FDA07,OUT046,2028.8375
FDA14,OUT045,2328.2521
FDV46,OUT027,3687.7334
NCO07,OUT035,3422.6132
NCP41,OUT046,1705.8095
FDY60,OUT018,2039.9695
FDN38,OUT017,4143.5089
FDO15,OUT046,1276.9
FDT60,OUT013,1981.5872
FDA55,OUT035,3644.586
FDE02,OUT010,-414.5494
DRJ39,OUT049,3592.6675
FDV34,OUT035,1321.7538
FDS20,OUT027,4370.6975
FDF02,OUT027,3093.4883
FDW40,OUT017,2465.2128
NCB43,OUT046,2950.4892
FDR58,OUT017,1608.6026
DRJ59,OUT035,730.4069
NCD30,OUT017,1738.3183
FDE14,OUT017,1771.5497
FDC28,OUT018,1455.3255
FDU16,OUT018,1136.8184
NCD19,OUT035,979.7877
FDU21,OUT046,655.457
FDV59,OUT027,4885.3919
FDU03,OUT045,2919.1951
FDC33,OUT010,1280.7359
NCR42,OUT035,646.7694
DRH59,OUT035,1270.8649
NCM31,OUT035,2314.0423
FDS50,OUT035,3560.835
FDP39,OUT046,863.5354
FDQ55,OUT013,1958.9791
FDV36,OUT019,99.2804
FDI05,OUT027,2734.4467
FDS45,OUT027,3227.2869
FDA39,OUT045,649.7941
FDC37,OUT010,-174.6229
FDJ60,OUT027,4141.7693
DRQ35,OUT046,1963.2369
NCJ06,OUT046,1921.9591
NCY42,OUT018,2033.2921
DRM37,OUT049,3195.8078
FDR14,OUT045,823.9178
FDE51,OUT049,877.7061
FDT33,OUT017,2841.0113
FDR08,OUT013,1839.024
FDE36,OUT010,724.985
FDL22,OUT019,-438.9893
FDR44,OUT013,2171.5668
FDI56,OUT019,-470.4263
FDE47,OUT010,107.1391
FDV27,OUT010,-418.995
FDV10,OUT049,846.3479
FDC40,OUT045,1309.1283
NCX41,OUT013,3370.5209
NCQ38,OUT027,3144.4726
FDV12,OUT027,3116.5979
FDE52,OUT017,1620.5344
FDG20,OUT027,4292.3962
FDV16,OUT027,2078.8076
FDI32,OUT017,1948.6427
FDJ32,OUT049,1109.1675
FDN39,OUT018,2466.0814
FDY34,OUT017,2856.0625
FDC14,OUT035,796.6403
FDA55,OUT017,3742.3635
FDZ50,OUT010,1008.0213
DRG13,OUT049,2723.9606
FDP01,OUT013,2515.4428
NCG54,OUT017,2875.3703
FDM13,OUT045,2093.25
NCO18,OUT027,4289.9978
NCW41,OUT013,2524.752
FDM52,OUT027,3812.5087
NCF55,OUT035,651.592
FDT09,OUT046,2155.9737
NCM19,OUT035,1825.4208
FDW12,OUT018,2116.1405
FDP15,OUT019,2129.6047
FDK36,OUT045,800.6626
FDZ25,OUT035,2831.1952
NCW06,OUT049,3159.7034
FDW60,OUT046,2886.5772
DRC49,OUT013,2339.5902
NCT17,OUT035,3054.5983
NCN06,OUT018,2325.7655
FDC45,OUT013,2724.1901
DRJ47,OUT019,821.58
NCF06,OUT045,4071.3775
FDE21,OUT010,-33.5203
DRG27,OUT013,703.5678
FDW40,OUT049,2394.874
NCO53,OUT046,2905.4216
FDE23,OUT049,894.2614
FDQ16,OUT046,1744.8548
FDS26,OUT045,4077.4536
FDZ13,OUT010,-1101.4685
FDS14,OUT049,2582.3514
FDC10,OUT045,1939.6059
FDY16,OUT049,3074.7927
FDJ20,OUT035,2100.2002
FDV43,OUT035,759.3893
FDZ32,OUT027,3205.9155
FDR23,OUT046,2767.9747
FDN24,OUT035,910.681
FDE34,OUT027,4340.3023
FDU31,OUT013,3534.3889
FDW33,OUT018,1435.6763
FDU26,OUT046,1931.2595
FDE20,OUT027,4205.2377
NCW05,OUT035,1731.9126
FDB22,OUT018,2126.314
FDO56,OUT046,1912.0472
FDA19,OUT027,3521.6419
DRI39,OUT045,902.5481
FDH52,OUT018,763.2924
FDZ50,OUT035,2993.4053
NCN42,OUT035,2403.7012
FDB53,OUT013,2376.7264
DRG11,OUT017,1885.2677
DRK11,OUT027,3828.3586
FDQ60,OUT017,2136.2546
FDT36,OUT017,709.7773
DRG25,OUT018,2667.2966
DRJ23,OUT046,3018.0445
FDG05,OUT035,2608.7541
NCK06,OUT018,1669.2278
FDU52,OUT017,2596.0297
FDW07,OUT018,1178.4689
NCM17,OUT045,733.5327
FDA22,OUT045,2657.9934
NCA41,OUT018,2801.5469
FDF38,OUT035,805.2941
FDH52,OUT046,1070.7557
FDY58,OUT019,1678.4866
FDZ16,OUT045,3113.7302
NCM18,OUT017,1147.1412
FDA22,OUT018,2362.9777
NCJ43,OUT035,2850.7373
FDI34,OUT027,5137.2136
FDG56,OUT046,1048.746
FDS34,OUT046,1897.6362
DRC01,OUT035,942.9066
FDQ04,OUT035,707.4036
FDK04,OUT035,1003.068
FDT51,OUT049,1921.3274
FDV26,OUT017,3296.0574
FDS04,OUT049,2380.3534
FDW43,OUT018,3384.0725
FDQ28,OUT010,580.0484
NCK06,OUT017,2087.3278
FDS23,OUT018,1781.7039
FDZ36,OUT019,1120.8166
FDE56,OUT018,773.0704
FDW10,OUT027,4223.6513
NCN14,OUT045,2922.0055
NCQ18,OUT045,1554.6206
FDW08,OUT017,1835.3256
FDU43,OUT035,3833.4944
FDR33,OUT010,-173.3
FDM24,OUT010,521.8103
NCZ05,OUT046,1651.255
NCV41,OUT035,1859.5142
FDV11,OUT018,2526.8807
NCY05,OUT035,676.2025
FDV44,OUT018,2764.2468
FDW32,OUT049,1505.31
NCU18,OUT027,3727.8681
NCC43,OUT035,4008.1801
FDW19,OUT013,1863.2051
FDN31,OUT035,3080.062
FDI48,OUT045,877.7058
FDS24,OUT017,1642.2483
FDF46,OUT049,1933.7284
DRG23,OUT017,2551.0568
FDG14,OUT018,2175.0524
NCY30,OUT049,2946.4214
FDO28,OUT018,1671.5199
DRD24,OUT035,2323.62
FDI33,OUT049,1553.0206
FDN32,OUT046,2947.5683
FDR16,OUT045,3396.4803
FDF26,OUT046,2494.1109
NCN29,OUT018,543.7424
FDE20,OUT045,2726.1858
FDA46,OUT046,3034.3946
FDU28,OUT045,3011.3189
FDQ48,OUT045,1643.2407
FDV36,OUT013,2080.9696
FDR14,OUT018,570.8926
FDP23,OUT017,3569.1092
FDP56,OUT013,877.9562
FDK48,OUT010,-676.8988
FDR48,OUT046,2408.8086
NCY29,OUT049,1035.4743
FDM22,OUT018,657.0464
DRJ01,OUT013,2602.2539
FDZ43,OUT045,3893.7835
FDV03,OUT035,2505.2847
FDX11,OUT027,4371.8116
NCA41,OUT027,4524.2642
FDE38,OUT017,2794.7469
FDI27,OUT018,533.3513
FDN32,OUT013,2942.9086
NCN43,OUT017,2090.8917
FDB47,OUT027,4727.2807
FDV03,OUT017,2610.8437
NCN30,OUT045,1576.1657
NCV54,OUT010,15.4173
FDV07,OUT013,1797.0865
FDP07,OUT049,3226.4847
FDK48,OUT018,918.8175
FDM15,OUT019,555.8766
FDY19,OUT027,3336.9543
FDK46,OUT046,4092.6969
FDY11,OUT045,1124.8458
FDH09,OUT046,862.5451
FDO08,OUT027,4131.4508
FDU14,OUT013,3984.2967
FDD22,OUT027,3253.7771
FDM27,OUT017,2671.0853
FDL02,OUT027,3198.7449
NCA17,OUT035,2400.3318
FDE38,OUT019,719.722
NCG07,OUT049,3085.0687
DRC27,OUT013,3928.306
FDA27,OUT035,4130.1482
FDW40,OUT045,2293.9142
DRI11,OUT013,1881.4432
FDN50,OUT046,1581.6541
FDR12,OUT046,2770.7967
FDT34,OUT027,3108.8771
FDW11,OUT035,1057.72
NCO30,OUT027,4369.573
FDZ34,OUT017,3211.84
FDU45,OUT017,2005.5243
NCD42,OUT035,687.2164
FDX25,OUT045,2857.1918
NCR29,OUT046,928.0448
FDX43,OUT019,771.3582
FDB04,OUT010,-469.7311
FDR49,OUT027,2207.4373
FDS39,OUT018,1985.678
FDW58,OUT045,1696.7461
FDG22,OUT019,-1206.9597
FDG31,OUT017,1171.1143
NCV53,OUT027,5248.7614
DRJ37,OUT035,2440.3072
FDV07,OUT035,1819.2457
FDW52,OUT018,2413.5459
FDT15,OUT045,2969.6451
FDD02,OUT018,1622.7513
FDM16,OUT035,1303.7935
NCE55,OUT046,2770.7372
FDB57,OUT018,3289.4375
FDQ04,OUT013,744.4002
FDQ47,OUT019,-1306.2757
FDY14,OUT019,2252.5061
DRK37,OUT017,3129.0163
FDO25,OUT017,3443.4801
FDL57,OUT046,4146.8233
NCK29,OUT018,1680.0405
FDK46,OUT027,5561.2032
NCB43,OUT010,1010.9467
DRE01,OUT027,5238.9746
FDC46,OUT018,2643.3039
FDQ23,OUT045,1669.3356
FDX38,OUT049,973.4588
FDG60,OUT018,3450.4462
FDW55,OUT017,4101.0847
FDP39,OUT013,857.3281
FDB20,OUT018,1000.9927
FDV21,OUT017,2126.4468
FDZ02,OUT013,1642.4007
FDP19,OUT027,3485.2775
FDA38,OUT035,3878.5799
FDH22,OUT045,1996.2531
DRM11,OUT045,4110.9818
FDO12,OUT027,4538.5
FDT14,OUT049,2055.0831
FDW34,OUT010,1927.6449
FDG04,OUT027,4443.4369
FDW59,OUT018,1103.1784
FDR33,OUT018,1477.0071
FDP32,OUT013,2081.3154
FDL13,OUT027,5176.6424
FDD22,OUT013,1840.0297
FDV40,OUT027,2629.0526
NCD55,OUT046,703.068
FDQ20,OUT010,-1211.6179
FDD28,OUT045,942.3153
FDC39,OUT045,3269.039
NCR17,OUT049,1980.7517
DRO35,OUT018,1589.0638
FDF40,OUT049,4089.8411
FDR31,OUT018,2077.3377
NCQ41,OUT017,3244.045
FDP38,OUT046,831.5156
NCU54,OUT027,4755.609
FDG22,OUT018,371.6695
DRK59,OUT013,3726.8071
FDC37,OUT046,1709.2349
NCO42,OUT013,2361.8675
NCT42,OUT017,2539.5947
FDX27,OUT035,1601.7561
FDV40,OUT018,937.0761
FDT45,OUT027,2350.7556
FDS47,OUT019,-512.6698
FDR45,OUT035,3813.666
FDB03,OUT045,3799.3239
FDO49,OUT035,970.2919
FDU60,OUT027,4156.228
FDB26,OUT018,638.947
FDB46,OUT017,3562.3631
FDQ37,OUT019,1178.5741
FDN03,OUT017,4141.8224
NCX30,OUT045,3918.989
FDK32,OUT019,592.0696
DRM47,OUT013,3075.0454
NCO02,OUT046,1092.8133
FDP04,OUT013,1090.772
NCO43,OUT049,1720.1407
FDD59,OUT013,1394.4267
FDQ10,OUT017,2869.639
FDW45,OUT035,2409.6296
NCK30,OUT049,4125.015
FDU31,OUT018,3180.2329
NCQ17,OUT019,533.9298
FDN01,OUT017,2922.3523
FDZ19,OUT049,2862.2924
DRG37,OUT017,2624.2619
FDE32,OUT045,629.8934
FDO34,OUT049,2764.7773
FDM04,OUT019,-999.4782
FDZ25,OUT049,2861.7178
FDU08,OUT049,1696.1824
NCW30,OUT045,4076.3063
NCM18,OUT013,1025.6846
FDS22,OUT035,814.2462
NCH18,OUT017,4010.3855
FDC23,OUT013,2866.8329
FDY46,OUT013,2984.1788
NCU06,OUT046,3621.9015
FDX57,OUT045,1622.5784
FDX36,OUT027,5036.4068
FDL16,OUT045,742.1851
FDT16,OUT010,2245.7105
FDN16,OUT018,1419.2483
FDC03,OUT046,3151.8958
DRF60,OUT013,3796.7804
FDS27,OUT027,4604.3795
FDP33,OUT010,2091.2488
FDJ36,OUT018,1377.1381
NCR42,OUT013,582.5842
FDV14,OUT017,1537.3093
NCP42,OUT035,3148.82
FDB50,OUT027,2708.3722
NCC30,OUT027,4262.4794
FDA23,OUT018,1352.2546
FDW16,OUT017,1665.4747
FDQ52,OUT010,1968.7502
FDB58,OUT049,2441.6333
NCP29,OUT049,1145.5201
NCM05,OUT045,4151.0594
FDO25,OUT013,3350.099
NCM54,OUT046,2042.6124
NCL54,OUT046,2744.887
FDL39,OUT010,1001.9707
FDF53,OUT018,2625.1531
NCQ42,OUT035,2095.5971
FDF58,OUT013,1064.095
FDZ04,OUT035,1096.114
FDE26,OUT019,364.8827
FDS60,OUT017,2991.6945
FDV58,OUT017,3253.7802
FDM04,OUT045,893.3867
FDE08,OUT035,2383.1689
NCB43,OUT049,3048.3012
FDU11,OUT010,-1.4227
FDF22,OUT019,1456.973
FDE24,OUT013,2274.4759
DRJ49,OUT046,2098.4336
NCQ53,OUT035,3777.4306
NCL41,OUT013,635.4033
FDR22,OUT013,1865.6838
FDH04,OUT035,1593.2316
DRH15,OUT045,704.5555
FDY40,OUT049,955.0877
NCI17,OUT035,1608.8629
NCC18,OUT013,2761.6063
FDY28,OUT027,4829.0037
FDB45,OUT027,3127.4425
NCL30,OUT018,1751.0123
FDM10,OUT017,3499.031
FDH22,OUT027,3477.0404
NCZ53,OUT017,3155.8538
NCI18,OUT013,3554.1432
FDH14,OUT027,3767.622
FDR36,OUT027,2218.8471
FDW01,OUT045,2398.3738
FDK02,OUT027,3355.4541
FDJ02,OUT018,2118.5961
FDU55,OUT013,4138.9622
NCV18,OUT027,2811.6556
FDH14,OUT018,1985.7305
FDZ37,OUT045,1478.6883
FDX49,OUT049,3809.4935
NCD43,OUT046,1686.0613
FDZ07,OUT013,1079.6012
FDK43,OUT035,2071.9719
FDR32,OUT018,3386.2295
FDT39,OUT013,2505.1128
NCV54,OUT017,2067.5369
FDF38,OUT018,480.3431
FDV60,OUT046,3163.7519
FDH44,OUT027,3817.8426
FDS21,OUT046,1061.4952
NCL41,OUT045,596.4644
FDM46,OUT017,1634.2689
FDU27,OUT045,843.3857
NCJ54,OUT017,3818.7203
DRG51,OUT018,2365.7401
NCA29,OUT019,811.8448
FDR47,OUT045,3058.5822
NCL19,OUT027,3718.6627
DRG01,OUT049,1337.5295
FDG10,OUT046,1012.5084
NCV05,OUT049,2529.3138
NCH18,OUT019,1950.9181
FDV14,OUT018,1122.3337
DRJ23,OUT035,3065.1215
DRJ11,OUT046,2957.8967
FDZ03,OUT017,3131.1262
FDI27,OUT010,-1100.8356
FDJ14,OUT018,1099.4819
FDU32,OUT017,2074.0501
FDD47,OUT027,4202.4454
DRF36,OUT035,3070.2009
FDM21,OUT046,4070.1052
FDV10,OUT018,492.4102
FDH60,OUT018,2851.086
FDX47,OUT010,622.2012
FDT19,OUT019,887.5149
FDO11,OUT045,4002.7132
FDH24,OUT027,3964.8171
FDL02,OUT018,1491.4663
FDB02,OUT049,2944.7137
FDA43,OUT046,3092.6102
FDG52,OUT045,760.1184
DRC12,OUT013,3034.8721
FDY37,OUT018,2042.1226
NCU18,OUT045,2242.5212
FDU09,OUT035,1022.6402
DRJ25,OUT027,2250.9179
DRE12,OUT018,1530.888
DRL47,OUT017,2143.1896
DRK01,OUT046,1542.3935
FDC22,OUT019,1151.6003
FDG44,OUT013,895.8091
FDW04,OUT035,2179.9181
FDK09,OUT049,3688.7385
NCN43,OUT035,2008.6213
FDG04,OUT049,3074.674
FDH32,OUT010,-400.006
DRI47,OUT017,2466.9605
DRE15,OUT013,1260.9282
FDY11,OUT035,1212.3986
FDO60,OUT049,843.5659
FDQ20,OUT018,418.8534
FDO57,OUT027,4000.9091
FDT14,OUT019,42.7228
FDA57,OUT049,779.2911
DRN35,OUT017,746.9608
FDJ03,OUT046,882.2351
FDX28,OUT017,1753.1643
DRE25,OUT045,1457.0728
FDR09,OUT046,4097.482
FDB23,OUT035,3684.3779
FDO08,OUT045,2641.437
FDQ23,OUT049,1725.1478
FDW04,OUT013,2160.8753
DRK13,OUT010,1195.9206
NCL17,OUT027,3710.307
FDY21,OUT035,3106.1484
FDJ38,OUT027,4498.5186
FDA37,OUT019,170.0545
FDV43,OUT013,769.9234
FDL36,OUT046,1473.2073
FDD53,OUT045,678.8982
FDZ19,OUT010,864.7154
FDV21,OUT045,1975.4309
NCL54,OUT018,2468.5904
DRI47,OUT027,3755.9954
DRG03,OUT049,2571.8364
FDG21,OUT013,2448.0985
FDW03,OUT018,1459.9404
NCI55,OUT046,1945.975
DRC36,OUT019,937.9851
FDH22,OUT017,2176.8686
FDV20,OUT045,2080.2586
NCU41,OUT027,4504.3853
FDN46,OUT027,3158.9289
FDK50,OUT045,2564.4853
NCA05,OUT027,3806.0112
DRH01,OUT018,2465.6427
FDT08,OUT018,2102.2213
FDM08,OUT018,3315.5063
FDZ07,OUT035,1086.1869
FDS22,OUT017,957.2031
FDV35,OUT027,3923.4598
FDI28,OUT010,-645.0853
FDW58,OUT027,3186.6967
FDT52,OUT045,3909.1187
FDY34,OUT046,2666.0156
FDR10,OUT046,2559.9755
FDK57,OUT017,2063.2421
FDR02,OUT027,3209.074
FDX49,OUT046,3735.0304
FDQ20,OUT046,684.2783
DRK23,OUT045,3960.0337
NCW06,OUT046,3033.8581
FDR31,OUT017,2523.443
NCE43,OUT013,2701.4961
DRO59,OUT027,2693.8452
FDN09,OUT049,3957.6312
FDR11,OUT046,2592.7307
FDO57,OUT013,2591.8242
NCX18,OUT017,3263.1919
FDB05,OUT018,3642.0832
FDQ08,OUT018,772.0275
NCG43,OUT035,1560.6299
FDJ56,OUT013,1641.4881
FDA13,OUT010,-1315.8915
FDO56,OUT017,2056.9158
FDB37,OUT018,3575.2365
FDZ02,OUT018,1333.3719
FDQ24,OUT046,3937.5534
FDM16,OUT013,1289.4173
FDU35,OUT049,1691.4714
FDT35,OUT035,2777.0076
NCX30,OUT049,4007.489
FDG04,OUT017,3117.0758
FDI12,OUT035,1485.8655
FDE35,OUT035,1089.3263
NCP14,OUT027,3140.757
NCY53,OUT045,1753.3901
FDP49,OUT017,1099.1609
FDQ04,OUT017,844.0626
FDM39,OUT035,2885.3385
FDO58,OUT019,685.3907
FDC56,OUT017,2036.2739
NCQ54,OUT046,2665.2033
FDV10,OUT027,2213.6314
NCK17,OUT046,681.683
NCF55,OUT027,2075.8043
FDV33,OUT013,4182.6715
NCH29,OUT019,-344.7391
FDA37,OUT027,3506.1862
FDH46,OUT018,1414.63
FDS25,OUT035,1856.7665
FDH04,OUT027,2958.2854
FDX52,OUT046,3083.2069
NCD42,OUT017,778.8193
FDW47,OUT017,2091.8573
FDL25,OUT027,2984.9262
NCJ06,OUT010,12.9579
FDY09,OUT013,2791.2027
FDS40,OUT046,637.6832
FDH41,OUT017,3535.5238
FDG38,OUT035,1474.1235
FDU03,OUT027,4357.2051
FDV20,OUT046,2092.7291
DRB13,OUT045,3067.8372
NCQ30,OUT013,1958.112
NCH06,OUT013,3892.9502
FDU50,OUT018,1579.1873
NCO42,OUT019,420.6721
FDW09,OUT018,1076.8747
FDH04,OUT013,1552.3912
FDC21,OUT045,1770.0004
FDL21,OUT049,838.6863
FDM46,OUT010,-445.6123
FDT22,OUT019,-929.7379
FDB28,OUT035,3181.5885
FDI12,OUT018,1193.5393
FDA28,OUT045,2057.189
FDF59,OUT013,2069.0451
FDM45,OUT027,3449.4104
FDQ56,OUT017,1476.6989
FDR46,OUT049,2405.0865
FDT01,OUT013,3414.682
FDD16,OUT027,2668.9992
NCU30,OUT010,648.3841
FDM40,OUT010,334.3288
FDI56,OUT035,1542.1145
NCS30,OUT013,2059.3672
FDU08,OUT017,1737.0102
FDX51,OUT027,4596.7734
FDA43,OUT045,3098.8164
FDX59,OUT010,-1342.7445
FDC37,OUT018,1429.7985
FDP58,OUT013,3473.5003
NCY42,OUT035,2325.546
FDF21,OUT018,2776.5828
FDU10,OUT027,2148.9326
DRL47,OUT018,1718.8728
FDA58,OUT018,3466.6147
FDJ22,OUT049,3148.8884
FDK50,OUT046,2553.5948
FDO38,OUT035,1314.1852
DRF60,OUT035,3832.9459
NCZ42,OUT019,1843.404
FDD35,OUT049,2003.7614
FDL25,OUT045,1519.7118
FDJ16,OUT013,961.7415
DRK59,OUT049,3799.702
FDI50,OUT046,3702.6012
NCB19,OUT045,1389.3507
DRI37,OUT035,1022.2711
FDA14,OUT027,3801.1594
FDC08,OUT018,3361.1486
FDS45,OUT046,1734.199
FDI21,OUT049,1186.1876
DRJ47,OUT035,2815.8818
DRE37,OUT027,4433.7288
FDT55,OUT018,2288.4439
NCG42,OUT027,3514.1768
FDA31,OUT049,2801.9839
NCW42,OUT046,3505.4185
FDF50,OUT017,3219.0012
FDK56,OUT049,3040.581
FDX10,OUT035,712.2709
NCK07,OUT027,4045.2403
FDZ49,OUT017,3684.5467
FDR33,OUT013,1778.2421
FDO44,OUT018,1494.6874
FDA20,OUT046,2952.762
NCL30,OUT045,2030.4481
FDI05,OUT019,-665.3811
FDQ12,OUT018,3334.5781
FDH47,OUT017,1721.0113
FDH34,OUT018,2671.6186
FDF29,OUT046,2154.487
FDG40,OUT018,311.7408
NCE18,OUT017,4077.2276
FDP21,OUT010,1138.1818
FDY50,OUT013,1445.5779
FDB36,OUT049,2216.3612
NCZ29,OUT049,2125.3667
FDU20,OUT018,1684.5953
FDO56,OUT013,1968.0979
FDW31,OUT049,3280.3021
DRH59,OUT013,1245.596
NCB30,OUT017,3272.2274
FDK43,OUT027,3497.7456
FDW43,OUT045,3666.6105
NCL19,OUT017,2396.9512
FDJ27,OUT046,1650.7227
FDC45,OUT046,2679.0202
FDY40,OUT035,943.8118
NCM41,OUT035,1535.0269
NCK18,OUT019,727.2845
FDP37,OUT049,2150.9777
FDA27,OUT027,5535.6905
NCX30,OUT035,3958.2874
FDR09,OUT017,4187.8344
FDG08,OUT027,4218.7169
NCU30,OUT013,2647.7083
FDB16,OUT017,1560.9184
FDM16,OUT017,1393.8154
FDC48,OUT013,1358.6538
NCF18,OUT046,3000.2743
FDU46,OUT018,1187.5496
FDH41,OUT018,3108.1076
NCN42,OUT010,411.4492
FDU49,OUT046,1480.3436
FDB20,OUT027,2715.9617
FDG50,OUT019,-441.6543
FDW20,OUT045,1945.7666
NCO55,OUT049,1840.5729
FDX48,OUT046,2512.6155
FDU48,OUT046,2116.2826
FDR48,OUT019,490.5742
FDK27,OUT013,2001.6118
FDT35,OUT013,2712.8278
FDN12,OUT049,1852.8799
NCE31,OUT019,-1342.7135
FDL21,OUT017,893.5396
FDV56,OUT017,1915.0884
FDR16,OUT017,3577.1183
NCP41,OUT049,1851.9005
FDJ27,OUT013,1705.2296
FDA07,OUT017,2156.5999
FDK55,OUT049,1539.6135
FDM33,OUT049,3578.1732
FDY46,OUT046,2962.3717
FDD36,OUT046,1890.8009
FDB12,OUT027,3128.3568
FDF28,OUT019,166.89
NCE07,OUT019,394.9853
FDW50,OUT027,4067.3996
NCW18,OUT017,3875.9311
NCJ17,OUT019,-554.7327
DRZ24,OUT010,-5.0302
FDS07,OUT035,1884.8462
NCW05,OUT010,-222.2542
FDZ22,OUT018,1069.7029
FDK02,OUT046,1876.8819
FDZ45,OUT027,4558.6912
