Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF10,OUT017,2723.0899
FDT32,OUT045,2992.1791
FDM51,OUT018,1442.9457
NCR50,OUT018,2399.3276
FDI19,OUT049,3744.4542
FDX21,OUT017,1740.1161
FDR31,OUT035,2605.3167
FDY02,OUT013,3761.7188
NCA29,OUT045,2936.7714
NCX17,OUT046,3291.9922
FDM12,OUT045,3026.5807
FDI53,OUT027,4226.9115
NCU30,OUT049,2753.3097
FDC56,OUT027,3002.4914
FDK27,OUT018,1586.4929
NCK18,OUT017,2859.0833
FDB52,OUT019,503.147
DRG25,OUT027,4992.9132
FDZ13,OUT049,1055.4998
FDB57,OUT019,512.4572
FDR40,OUT046,1417.0463
NCO14,OUT019,172.3936
NCN19,OUT045,2907.0005
FDQ28,OUT019,346.1577
FDO13,OUT018,2456.2933
FDK48,OUT013,1283.6844
FDU07,OUT018,2299.6559
FDW20,OUT046,2027.1728
FDV12,OUT010,227.9265
FDH24,OUT013,2609.7327
FDV59,OUT049,3508.6386
FDK57,OUT045,1804.9171
FDL16,OUT027,2113.5153
NCQ17,OUT046,2630.5278
FDJ15,OUT018,2611.6729
FDX24,OUT049,1557.5355
FDT47,OUT046,1820.1865
FDT10,OUT049,1140.0357
FDZ37,OUT018,1383.4684
FDW43,OUT027,5284.7546
DRN36,OUT017,1667.9291
FDJ14,OUT045,1338.4672
FDA32,OUT013,3442.8035
FDJ38,OUT019,466.8576
FDQ57,OUT017,2531.6033
NCQ41,OUT019,458.134
FDG56,OUT049,1129.0415
DRC13,OUT027,3115.4001
FDV55,OUT035,2669.7281
FDQ49,OUT045,2833.9986
FDE29,OUT010,209.5415
FDR03,OUT013,3353.0318
FDD45,OUT049,1553.0553
FDN38,OUT010,523.2734
FDT56,OUT046,1031.3441
FDT48,OUT045,3015.1177
FDU03,OUT049,3088.2344
FDC56,OUT010,258.9332
NCO43,OUT027,2745.5089
FDQ27,OUT017,1873.2966
FDR03,OUT046,3319.3659
DRH23,OUT010,219.4528
FDG22,OUT045,926.7505
NCJ42,OUT013,1639.5293
FDR24,OUT046,1450.7212
FDW60,OUT035,2887.0596
FDJ08,OUT013,3110.225
DRL59,OUT018,996.0751
FDG60,OUT010,531.5548
FDW27,OUT017,2671.9786
FDX14,OUT018,1151.6324
FDC20,OUT013,949.5143
NCS29,OUT018,3109.9847
FDJ56,OUT046,1638.0526
FDB20,OUT019,221.6393
FDL28,OUT027,5343.0844
FDW01,OUT018,2281.2539
FDL03,OUT046,3051.791
FDX22,OUT049,3703.2939
FDJ21,OUT035,2721.5994
FDR31,OUT045,2577.3813
FDG21,OUT035,2730.9065
FDS22,OUT027,2112.6342
FDK08,OUT035,1671.5989
FDE17,OUT018,2339.5606
NCN30,OUT017,1659.8866
FDT50,OUT046,1620.4953
NCX42,OUT049,2729.5739
FDJ12,OUT035,3606.3535
NCA18,OUT027,2971.4305
FDP23,OUT019,467.0829
FDX12,OUT013,3733.3571
FDN40,OUT018,2325.9224
FDV48,OUT035,1430.1883
NCY54,OUT013,2795.7488
FDL16,OUT010,207.2767
FDR45,OUT018,2995.9337
FDJ52,OUT046,2630.5807
DRG01,OUT017,1346.3551
FDP52,OUT013,3690.3914
FDU58,OUT017,3016.649
FDL02,OUT045,1660.402
FDG28,OUT013,3745.4954
FDA19,OUT035,1966.0577
FDW46,OUT027,2363.811
NCD43,OUT049,1710.2844
DRG39,OUT013,942.6931
NCF55,OUT049,1027.5181
FDJ07,OUT046,1932.1563
FDE08,OUT046,2532.7751
FDP56,OUT019,175.4039
FDT45,OUT045,977.6202
FDF17,OUT018,2730.5491
FDX44,OUT046,1448.9005
FDM28,OUT027,4846.356
FDI36,OUT049,3200.6149
FDS07,OUT045,1755.7069
FDD36,OUT045,1820.258
FDW11,OUT046,1066.4982
FDN40,OUT049,2556.102
NCQ18,OUT049,1642.2872
NCQ54,OUT017,2914.469
NCS42,OUT045,1495.6351
DRH39,OUT010,204.7194
FDC09,OUT027,2821.3194
FDT08,OUT010,370.8442
FDC08,OUT035,3851.7844
FDT20,OUT017,932.3389
FDS35,OUT035,1253.5193
FDX58,OUT018,2620.5101
FDW58,OUT046,1781.9649
DRD27,OUT046,1710.8473
FDH32,OUT019,256.5551
FDS26,OUT035,3866.2977
FDQ31,OUT046,1518.582
FDP11,OUT018,2962.5546
FDD58,OUT017,1693.3186
FDM33,OUT045,3390.3026
FDZ16,OUT049,3166.3478
NCS29,OUT010,542.5414
NCM18,OUT019,199.2195
FDP11,OUT049,3556.02
NCC42,OUT017,2013.05
DRM23,OUT046,2749.7575
NCN55,OUT027,5272.069
FDK46,OUT013,3952.1507
FDR01,OUT046,3258.9311
NCA05,OUT045,2492.0966
NCP43,OUT017,2975.3223
FDR12,OUT010,411.5687
FDQ01,OUT013,3556.3562
FDM13,OUT046,1979.8653
FDQ19,OUT017,3860.8967
FDK56,OUT019,437.8289
NCX06,OUT010,448.1949
FDO56,OUT027,3017.0901
FDU45,OUT045,1796.5567
FDI16,OUT019,210.3706
FDL32,OUT046,1942.727
FDA07,OUT046,2030.5182
FDA14,OUT045,2616.949
FDV46,OUT027,3192.4054
NCO07,OUT035,3516.0286
NCP41,OUT046,1756.1887
FDY60,OUT018,1627.0418
FDN38,OUT017,3639.4303
FDO15,OUT046,1258.1188
FDT60,OUT013,1910.7616
FDA55,OUT035,3848.1872
FDE02,OUT010,229.2226
DRJ39,OUT049,3509.945
FDV34,OUT035,1328.125
FDS20,OUT027,4873.3736
FDF02,OUT027,2848.7591
FDW40,OUT017,2197.0682
NCB43,OUT046,2977.6275
FDR58,OUT017,1523.8702
DRJ59,OUT035,997.5065
NCD30,OUT017,1685.922
FDE14,OUT017,1673.2718
FDC28,OUT018,1481.8713
FDU16,OUT018,1318.2448
NCD19,OUT035,1088.3659
FDU21,OUT046,950.6546
FDV59,OUT027,5141.6924
FDU03,OUT045,3061.5778
FDC33,OUT010,536.1492
NCR42,OUT035,977.6862
DRH59,OUT035,1321.3395
NCM31,OUT035,2069.4164
FDS50,OUT035,3727.0739
FDP39,OUT046,975.1043
FDQ55,OUT013,1911.2806
FDV36,OUT019,291.6507
FDI05,OUT027,2547.7295
FDS45,OUT027,2804.4458
FDA39,OUT045,963.7055
FDC37,OUT010,250.1526
FDJ60,OUT027,4332.4471
DRQ35,OUT046,1939.7085
NCJ06,OUT046,1951.4506
NCY42,OUT018,2127.7225
DRM37,OUT049,3109.0411
FDR14,OUT045,1033.1965
FDE51,OUT049,1027.016
FDT33,OUT017,2817.4088
FDR08,OUT013,1786.0555
FDE36,OUT010,437.7657
FDL22,OUT019,260.7359
FDR44,OUT013,1984.2143
FDI56,OUT019,247.3884
FDE47,OUT010,269.8878
FDV27,OUT010,209.5302
FDV10,OUT049,1019.2241
FDC40,OUT045,1320.7446
NCX41,OUT013,3386.3568
NCQ38,OUT027,2761.0015
FDV12,OUT027,2805.6785
FDE52,OUT017,1477.0627
FDG20,OUT027,4561.6381
FDV16,OUT027,2154.4329
FDI32,OUT017,2106.0415
FDJ32,OUT049,1133.1739
FDN39,OUT018,2475.0788
FDY34,OUT017,2899.7756
FDC14,OUT035,995.7512
FDA55,OUT017,3859.2935
FDZ50,OUT010,486.1004
DRG13,OUT049,2797.7431
FDP01,OUT013,2561.405
NCG54,OUT017,2911.6927
FDM13,OUT045,1821.3136
NCO18,OUT027,4877.2012
NCW41,OUT013,2647.8216
FDM52,OUT027,3822.5579
NCF55,OUT035,1027.3879
FDT09,OUT046,2110.1179
NCM19,OUT035,1802.0526
FDW12,OUT018,2136.979
FDP15,OUT019,515.7843
FDK36,OUT045,986.3781
FDZ25,OUT035,2973.9127
NCW06,OUT049,3168.6504
FDW60,OUT046,2965.7272
DRC49,OUT013,2538.0553
NCT17,OUT035,3142.7224
NCN06,OUT018,2492.3369
FDC45,OUT013,2905.1342
DRJ47,OUT019,430.2175
NCF06,OUT045,3630.3916
FDE21,OUT010,260.3372
DRG27,OUT013,943.4271
FDW40,OUT049,2070.726
NCO53,OUT046,2963.9423
FDE23,OUT049,1057.2912
FDQ16,OUT046,1727.8696
FDS26,OUT045,3654.4522
FDZ13,OUT010,200.3292
FDS14,OUT049,2634.5182
FDC10,OUT045,1777.4612
FDY16,OUT049,3101.8426
FDJ20,OUT035,1944.8715
FDV43,OUT035,974.6623
FDZ32,OUT027,2818.9253
FDR23,OUT046,2781.5697
FDN24,OUT035,1039.2614
FDE34,OUT027,4837.2542
FDU31,OUT013,3410.2286
FDW33,OUT018,1505.7617
FDU26,OUT046,1988.3766
FDE20,OUT027,4507.7975
NCW05,OUT035,1697.0231
FDB22,OUT018,2337.018
FDO56,OUT046,1975.7063
FDA19,OUT027,3127.7133
DRI39,OUT045,1024.9802
FDH52,OUT018,1006.2162
FDZ50,OUT035,3169.1958
NCN42,OUT035,2722.0168
FDB53,OUT013,2688.2631
DRG11,OUT017,1747.7618
DRK11,OUT027,3855.9019
FDQ60,OUT017,1920.5281
FDT36,OUT017,942.093
DRG25,OUT018,2619.5204
DRJ23,OUT046,2967.9647
FDG05,OUT035,2763.8706
NCK06,OUT018,1718.5873
FDU52,OUT017,2575.0322
FDW07,OUT018,1390.769
NCM17,OUT045,931.6684
FDA22,OUT045,2719.4622
NCA41,OUT018,2758.0278
FDF38,OUT035,1007.5575
FDH52,OUT046,1142.0042
FDY58,OUT019,495.223
FDZ16,OUT045,3044.7486
NCM18,OUT017,1175.2251
FDA22,OUT018,2469.4818
NCJ43,OUT035,2945.0089
FDI34,OUT027,5370.5825
FDG56,OUT046,1170.3153
FDS34,OUT046,1941.9371
DRC01,OUT035,1082.0397
FDQ04,OUT035,1031.8585
FDK04,OUT035,1089.1606
FDT51,OUT049,1806.5708
FDV26,OUT017,3078.2889
FDS04,OUT049,2045.635
FDW43,OUT018,2908.3363
FDQ28,OUT010,375.4819
NCK06,OUT017,1951.4421
FDS23,OUT018,1868.671
FDZ36,OUT019,490.3579
FDE56,OUT018,1059.2478
FDW10,OUT027,4910.8026
NCN14,OUT045,2898.4717
NCQ18,OUT045,1606.1404
FDW08,OUT017,1768.1829
FDU43,OUT035,3874.9195
FDR33,OUT010,247.8217
FDM24,OUT010,386.0016
NCZ05,OUT046,1707.4343
NCV41,OUT035,1870.1194
FDV11,OUT018,2599.2088
NCY05,OUT035,971.1786
FDV44,OUT018,2659.2326
FDW32,OUT049,1402.7351
NCU18,OUT027,3230.2083
NCC43,OUT035,3733.471
FDW19,OUT013,1841.3501
FDN31,OUT035,3167.6252
FDI48,OUT045,984.5384
FDS24,OUT017,1482.5889
FDF46,OUT049,1920.9863
DRG23,OUT017,2549.0714
FDG14,OUT018,2279.1473
NCY30,OUT049,2933.9495
FDO28,OUT018,1680.897
DRD24,OUT035,2100.3853
FDI33,OUT049,1486.7833
FDN32,OUT046,2991.3696
FDR16,OUT045,3405.7998
FDF26,OUT046,2653.5911
NCN29,OUT018,963.2623
FDE20,OUT045,2963.673
FDA46,OUT046,3087.9343
FDU28,OUT045,3001.2588
FDQ48,OUT045,1623.692
FDV36,OUT013,1958.7774
FDR14,OUT018,1027.0488
FDP23,OUT017,3491.6196
FDP56,OUT013,929.5918
FDK48,OUT010,196.2674
FDR48,OUT046,2609.1522
NCY29,OUT049,1057.1055
FDM22,OUT018,963.4964
DRJ01,OUT013,2704.8001
FDZ43,OUT045,3697.8712
FDV03,OUT035,2750.0614
FDX11,OUT027,4804.5659
NCA41,OUT027,5082.9227
FDE38,OUT017,2620.1624
FDI27,OUT018,957.8538
FDN32,OUT013,3107.2657
NCN43,OUT017,1927.0324
FDB47,OUT027,5116.8883
FDV03,OUT017,2690.7935
NCN30,OUT045,1580.4342
NCV54,OUT010,261.9996
FDV07,OUT013,1717.5133
FDP07,OUT049,3113.4719
FDK48,OUT018,1096.2117
FDM15,OUT019,331.9549
FDY19,OUT027,2933.6043
FDK46,OUT046,3749.0361
FDY11,OUT045,1187.3298
FDH09,OUT046,963.7761
FDO08,OUT027,4427.2632
FDU14,OUT013,3870.1787
FDD22,OUT027,2999.8076
FDM27,OUT017,2748.3543
FDL02,OUT027,2822.208
NCA17,OUT035,2671.1459
FDE38,OUT019,442.5802
NCG07,OUT049,3164.6463
DRC27,OUT013,3849.8551
FDA27,OUT035,3840.4278
FDW40,OUT045,2011.3416
DRI11,OUT013,1787.3685
FDN50,OUT046,1598.1184
FDR12,OUT046,2869.9077
FDT34,OUT027,2958.5008
FDW11,OUT035,1186.6672
NCO30,OUT027,4780.1523
FDZ34,OUT017,3005.3692
FDU45,OUT017,1891.6314
NCD42,OUT035,1004.3608
FDX25,OUT045,2895.1831
NCR29,OUT046,1054.3561
FDX43,OUT019,479.1118
FDB04,OUT010,212.0199
FDR49,OUT027,2132.3738
FDS39,OUT018,1668.566
FDW58,OUT045,1644.1939
FDG22,OUT019,187.7896
FDG31,OUT017,1153.9259
NCV53,OUT027,5343.9823
DRJ37,OUT035,2701.1064
FDV07,OUT035,1789.1143
FDW52,OUT018,2467.8063
FDT15,OUT045,2988.9972
FDD02,OUT018,1625.6491
FDM16,OUT035,1313.9799
NCE55,OUT046,2764.4092
FDB57,OUT018,2858.9692
FDQ04,OUT013,951.9277
FDQ47,OUT019,211.3719
FDY14,OUT019,504.0507
DRK37,OUT017,2966.6934
FDO25,OUT017,3333.8844
FDL57,OUT046,3819.6765
NCK29,OUT018,1718.0058
FDK46,OUT027,5392.053
NCB43,OUT010,454.8972
DRE01,OUT027,5242.4551
FDC46,OUT018,2698.8245
FDQ23,OUT045,1627.694
FDX38,OUT049,1065.3848
FDG60,OUT018,3056.0145
FDW55,OUT017,3927.9404
FDP39,OUT013,924.0963
FDB20,OUT018,1185.9661
FDV21,OUT017,1968.4027
FDZ02,OUT013,1604.3871
FDP19,OUT027,3164.4656
FDA38,OUT035,3689.5579
FDH22,OUT045,1841.6006
DRM11,OUT045,3650.2962
FDO12,OUT027,5057.0495
FDT14,OUT049,1913.2966
FDW34,OUT010,521.5034
FDG04,OUT027,4889.2963
FDW59,OUT018,1321.3811
FDR33,OUT018,1500.3701
FDP32,OUT013,1890.5908
FDL13,OUT027,5327.8921
FDD22,OUT013,1863.849
FDV40,OUT027,2276.905
NCD55,OUT046,922.2481
FDQ20,OUT010,174.207
FDD28,OUT045,1008.1189
FDC39,OUT045,3274.9442
NCR17,OUT049,1967.1654
DRO35,OUT018,1598.6414
FDF40,OUT049,3657.2394
FDR31,OUT018,2152.5406
NCQ41,OUT017,3131.8852
FDP38,OUT046,966.0818
NCU54,OUT027,5116.5298
FDG22,OUT018,909.6183
DRK59,OUT013,3710.4097
FDC37,OUT046,1744.9595
NCO42,OUT013,2537.5042
NCT42,OUT017,2511.3974
FDX27,OUT035,1718.7313
FDV40,OUT018,1091.0208
FDT45,OUT027,2142.6879
FDS47,OUT019,254.3366
FDR45,OUT035,3776.9744
FDB03,OUT045,3642.0287
FDO49,OUT035,1055.1221
FDU60,OUT027,4312.7387
FDB26,OUT018,960.5633
FDB46,OUT017,3551.9237
FDQ37,OUT019,452.4705
FDN03,OUT017,3970.2484
NCX30,OUT045,3793.6321
FDK32,OUT019,343.6303
DRM47,OUT013,3024.3048
NCO02,OUT046,1178.0848
FDP04,OUT013,1086.037
NCO43,OUT049,1775.3423
FDD59,OUT013,1367.4431
FDQ10,OUT017,2967.4736
FDW45,OUT035,2732.3185
NCK30,OUT049,3846.2104
FDU31,OUT018,2777.2663
NCQ17,OUT019,342.7398
FDN01,OUT017,2878.1636
FDZ19,OUT049,2931.9755
DRG37,OUT017,2708.1967
FDE32,OUT045,955.1992
FDO34,OUT049,2837.724
FDM04,OUT019,192.6571
FDZ25,OUT049,2942.5229
FDU08,OUT049,1685.9568
NCW30,OUT045,3651.3257
NCM18,OUT013,1042.706
FDS22,OUT035,1016.1687
NCH18,OUT017,3770.6782
FDC23,OUT013,2940.4972
FDY46,OUT013,2965.7535
NCU06,OUT046,3660.1101
FDX57,OUT045,1597.2174
FDX36,OUT027,5207.4548
FDL16,OUT045,987.3211
FDT16,OUT010,555.388
FDN16,OUT018,1455.9571
FDC03,OUT046,3176.4273
DRF60,OUT013,3847.9637
FDS27,OUT027,5060.1968
FDP33,OUT010,553.3393
FDJ36,OUT018,1458.5608
NCR42,OUT013,876.0889
FDV14,OUT017,1437.9754
NCP42,OUT035,3122.0723
FDB50,OUT027,2517.1614
NCC30,OUT027,4749.8951
FDA23,OUT018,1474.2804
FDW16,OUT017,1477.6733
FDQ52,OUT010,518.1316
FDB58,OUT049,2281.9081
NCP29,OUT049,1157.4285
NCM05,OUT045,3693.3047
FDO25,OUT013,3347.6487
NCM54,OUT046,2064.5615
NCL54,OUT046,2760.2112
FDL39,OUT010,483.3415
FDF53,OUT018,2665.8136
NCQ42,OUT035,1955.8611
FDF58,OUT013,1047.6192
FDZ04,OUT035,1233.2092
FDE26,OUT019,304.0401
FDS60,OUT017,2795.5885
FDV58,OUT017,2834.0874
FDM04,OUT045,1002.7678
FDE08,OUT035,2700.0727
NCB43,OUT049,3098.3193
FDU11,OUT010,295.611
FDF22,OUT019,468.2682
FDE24,OUT013,2155.5337
DRJ49,OUT046,2017.0989
NCQ53,OUT035,3859.5387
NCL41,OUT013,881.9495
FDR22,OUT013,1818.2489
FDH04,OUT035,1638.8229
DRH15,OUT045,938.4379
FDY40,OUT049,1088.9276
NCI17,OUT035,1698.5339
NCC18,OUT013,2892.1496
FDY28,OUT027,5049.8012
FDB45,OUT027,3028.8724
NCL30,OUT018,1678.1537
FDM10,OUT017,3602.958
FDH22,OUT027,3103.615
NCZ53,OUT017,3058.2878
NCI18,OUT013,3556.7366
FDH14,OUT027,3285.5812
FDR36,OUT027,2138.955
FDW01,OUT045,2637.5123
FDK02,OUT027,2957.0914
FDJ02,OUT018,2108.1333
FDU55,OUT013,3994.772
NCV18,OUT027,2676.3122
FDH14,OUT018,1643.7246
FDZ37,OUT045,1450.302
FDX49,OUT049,3663.4909
NCD43,OUT046,1738.2725
FDZ07,OUT013,1098.7217
FDK43,OUT035,1977.8415
FDR32,OUT018,2944.2837
FDT39,OUT013,2528.5742
NCV54,OUT017,1884.3725
FDF38,OUT018,902.1082
FDV60,OUT046,3033.9665
FDH44,OUT027,4032.2631
FDS21,OUT046,1181.1677
NCL41,OUT045,898.241
FDM46,OUT017,1687.2017
FDU27,OUT045,1032.1147
NCJ54,OUT017,3793.0768
DRG51,OUT018,2455.6747
NCA29,OUT019,412.4325
FDR47,OUT045,2912.3836
NCL19,OUT027,3130.0429
DRG01,OUT049,1284.2455
FDG10,OUT046,1104.432
NCV05,OUT049,2630.568
NCH18,OUT019,495.2134
FDV14,OUT018,1357.7623
DRJ23,OUT035,3128.524
DRJ11,OUT046,3072.656
FDZ03,OUT017,3115.9889
FDI27,OUT010,175.3648
FDJ14,OUT018,1228.6877
FDU32,OUT017,1912.9713
FDD47,OUT027,4301.2293
DRF36,OUT035,3168.167
FDM21,OUT046,3707.9939
FDV10,OUT018,919.4147
FDH60,OUT018,2713.5189
FDX47,OUT010,379.9047
FDT19,OUT019,421.6286
FDO11,OUT045,3764.9663
FDH24,OUT027,4331.2427
FDL02,OUT018,1481.5703
FDB02,OUT049,2978.0122
FDA43,OUT046,3102.2996
FDG52,OUT045,940.9629
DRC12,OUT013,3019.1991
FDY37,OUT018,1640.3405
NCU18,OUT045,1944.4638
FDU09,OUT035,1090.2389
DRJ25,OUT027,2127.5839
DRE12,OUT018,1845.7041
DRL47,OUT017,1906.2518
DRK01,OUT046,1644.907
FDC22,OUT019,452.2002
FDG44,OUT013,1007.1674
FDW04,OUT035,1984.1133
FDK09,OUT049,3613.8748
NCN43,OUT035,1990.0349
FDG04,OUT049,3097.0844
FDH32,OUT010,219.9957
DRI47,OUT017,2637.0128
DRE15,OUT013,1156.2705
FDY11,OUT035,1283.0013
FDO60,OUT049,1046.6061
FDQ20,OUT018,893.2774
FDO57,OUT027,4434.5116
FDT14,OUT019,278.9622
FDA57,OUT049,1043.4836
DRN35,OUT017,949.5246
FDJ03,OUT046,1005.0588
FDX28,OUT017,1721.6673
DRE25,OUT045,1472.0425
FDR09,OUT046,3678.0968
FDB23,OUT035,3844.8175
FDO08,OUT045,2756.072
FDQ23,OUT049,1685.3366
FDW04,OUT013,1948.6463
DRK13,OUT010,486.1781
NCL17,OUT027,3178.2818
FDY21,OUT035,3063.4758
FDJ38,OUT027,4910.0525
FDA37,OUT019,282.1551
FDV43,OUT013,912.4232
FDL36,OUT046,1560.8128
FDD53,OUT045,914.796
FDZ19,OUT010,432.5955
FDV21,OUT045,1848.7582
NCL54,OUT018,2629.6781
DRI47,OUT027,3818.704
DRG03,OUT049,2702.2691
FDG21,OUT013,2678.6651
FDW03,OUT018,1536.6566
NCI55,OUT046,2017.9986
DRC36,OUT019,437.2812
FDH22,OUT017,1923.7268
FDV20,OUT045,1872.3215
NCU41,OUT027,4869.9282
FDN46,OUT027,2846.8475
FDK50,OUT045,2619.9245
NCA05,OUT027,4056.0402
DRH01,OUT018,2606.1781
FDT08,OUT018,2249.2383
FDM08,OUT018,2880.9352
FDZ07,OUT035,1203.9045
FDS22,OUT017,1017.114
FDV35,OUT027,4006.9021
FDI28,OUT010,202.8036
FDW58,OUT027,2998.2303
FDT52,OUT045,3727.3327
FDY34,OUT046,2747.2512
FDR10,OUT046,2621.3742
FDK57,OUT017,1870.3554
FDR02,OUT027,2835.4774
FDX49,OUT046,3602.0211
FDQ20,OUT046,953.931
DRK23,OUT045,3704.9645
NCW06,OUT046,3066.4134
FDR31,OUT017,2576.4909
NCE43,OUT013,2892.5045
DRO59,OUT027,2435.6634
FDN09,OUT049,3775.5335
FDR11,OUT046,2779.2978
FDO57,OUT013,2719.4055
NCX18,OUT017,3118.4536
FDB05,OUT018,3020.6495
FDQ08,OUT018,991.9328
NCG43,OUT035,1614.6676
FDJ56,OUT013,1653.7994
FDA13,OUT010,177.8519
FDO56,OUT017,1858.0933
FDB37,OUT018,3040.2364
FDZ02,OUT018,1442.0211
FDQ24,OUT046,3706.6631
FDM16,OUT013,1156.0058
FDU35,OUT049,1666.049
FDT35,OUT035,2921.0677
NCX30,OUT049,3827.2894
FDG04,OUT017,3090.2444
FDI12,OUT035,1472.3638
FDE35,OUT035,1164.208
NCP14,OUT027,2819.2027
NCY53,OUT045,1680.3057
FDP49,OUT017,1060.9675
FDQ04,OUT017,1018.4883
FDM39,OUT035,2949.6653
FDO58,OUT019,395.4029
FDC56,OUT017,1877.0267
NCQ54,OUT046,2711.1591
FDV10,OUT027,2142.4229
NCK17,OUT046,912.4775
NCF55,OUT027,2037.7915
FDV33,OUT013,3873.805
NCH29,OUT019,288.4139
FDA37,OUT027,3084.0343
FDH46,OUT018,1460.4779
FDS25,OUT035,1788.9451
FDH04,OUT027,2742.5948
FDX52,OUT046,3107.4358
NCD42,OUT017,975.851
FDW47,OUT017,1893.3758
FDL25,OUT027,2811.2878
NCJ06,OUT010,250.2502
FDY09,OUT013,2886.0123
FDS40,OUT046,975.6925
FDH41,OUT017,3476.1735
FDG38,OUT035,1483.0057
FDU03,OUT027,4680.7776
FDV20,OUT046,2070.0386
DRB13,OUT045,3012.3126
NCQ30,OUT013,1816.0713
NCH06,OUT013,3804.9743
FDU50,OUT018,1575.9175
NCO42,OUT019,339.6565
FDW09,OUT018,1153.0758
FDH04,OUT013,1455.9903
FDC21,OUT045,1670.4531
FDL21,OUT049,1053.1967
FDM46,OUT010,241.795
FDT22,OUT019,215.2239
FDB28,OUT035,3030.2185
FDI12,OUT018,1414.5842
FDA28,OUT045,1841.3254
FDF59,OUT013,1918.6399
FDM45,OUT027,3075.44
FDQ56,OUT017,1480.3207
FDR46,OUT049,2604.8957
FDT01,OUT013,3211.0785
FDD16,OUT027,2424.52
NCU30,OUT010,414.9137
FDM40,OUT010,363.087
FDI56,OUT035,1663.3249
NCS30,OUT013,1909.0073
FDU08,OUT017,1694.1005
FDX51,OUT027,5101.2268
FDA43,OUT045,2927.4279
FDX59,OUT010,174.8756
FDC37,OUT018,1462.9079
FDP58,OUT013,3446.7904
NCY42,OUT035,2077.8646
FDF21,OUT018,2651.8045
FDU10,OUT027,2130.2482
DRL47,OUT018,1654.2687
FDA58,OUT018,3038.7516
FDJ22,OUT049,3111.2111
FDK50,OUT046,2602.5728
FDO38,OUT035,1396.6881
DRF60,OUT035,3774.2535
NCZ42,OUT019,498.313
FDD35,OUT049,1984.4891
FDL25,OUT045,1556.5387
FDJ16,OUT013,1001.5596
DRK59,OUT049,3762.9744
FDI50,OUT046,3683.2634
NCB19,OUT045,1483.1231
DRI37,OUT035,1132.0321
FDA14,OUT027,3811.1059
FDC08,OUT018,3011.2951
FDS45,OUT046,1992.4627
FDI21,OUT049,1301.2003
DRJ47,OUT035,3002.3376
DRE37,OUT027,4920.7188
FDT55,OUT018,2447.5957
NCG42,OUT027,3124.1085
FDA31,OUT049,2931.8047
NCW42,OUT046,3305.2371
FDF50,OUT017,2928.9192
FDK56,OUT049,3188.5598
FDX10,OUT035,981.5599
NCK07,OUT027,4273.272
FDZ49,OUT017,3629.4654
FDR33,OUT013,1672.7728
FDO44,OUT018,1451.3696
FDA20,OUT046,3180.1389
NCL30,OUT045,1830.3027
FDI05,OUT019,223.5289
FDQ12,OUT018,2972.8207
FDH47,OUT017,1700.5862
FDH34,OUT018,2644.4234
FDF29,OUT046,2119.7307
FDG40,OUT018,886.6643
NCE18,OUT017,3949.2004
FDP21,OUT010,470.4377
FDY50,OUT013,1521.5516
FDB36,OUT049,2022.8076
NCZ29,OUT049,2027.7686
FDU20,OUT018,1585.6581
FDO56,OUT013,1875.2948
FDW31,OUT049,3181.9056
DRH59,OUT013,1143.8594
NCB30,OUT017,3120.6973
FDK43,OUT027,3125.5417
FDW43,OUT045,3739.2196
NCL19,OUT017,2044.0417
FDJ27,OUT046,1623.4699
FDC45,OUT046,2739.8984
FDY40,OUT035,1031.0967
NCM41,OUT035,1567.747
NCK18,OUT019,439.454
FDP37,OUT049,2041.7943
FDA27,OUT027,5365.7055
NCX30,OUT035,3833.6491
FDR09,OUT017,3851.7858
FDG08,OUT027,4494.7497
NCU30,OUT013,2665.3376
FDB16,OUT017,1461.1083
FDM16,OUT017,1302.3888
FDC48,OUT013,1334.626
NCF18,OUT046,2975.5439
FDU46,OUT018,1362.0452
FDH41,OUT018,2935.4283
NCN42,OUT010,378.2268
FDU49,OUT046,1453.9563
FDB20,OUT027,2462.3192
FDG50,OUT019,257.665
FDW20,OUT045,1836.1524
NCO55,OUT049,1769.3031
FDX48,OUT046,2654.09
FDU48,OUT046,2027.8943
FDR48,OUT019,337.8992
FDK27,OUT013,1901.042
FDT35,OUT013,2805.9665
FDN12,OUT049,1759.071
NCE31,OUT019,279.8638
FDL21,OUT017,1016.5301
FDV56,OUT017,1777.0829
FDR16,OUT017,3508.4963
NCP41,OUT049,1772.9475
FDJ27,OUT013,1684.8231
FDA07,OUT017,1936.3711
FDK55,OUT049,1487.1784
FDM33,OUT049,3561.8313
FDY46,OUT046,2977.8038
FDD36,OUT046,1976.1327
FDB12,OUT027,2821.3404
FDF28,OUT019,284.6722
NCE07,OUT019,324.2476
FDW50,OUT027,4327.5682
NCW18,OUT017,3804.3498
NCJ17,OUT019,265.7744
DRZ24,OUT010,251.8223
FDS07,OUT035,1957.0475
NCW05,OUT010,252.5765
FDZ22,OUT018,1294.7616
FDK02,OUT046,1987.5856
FDZ45,OUT027,5068.5307
FDL25,OUT046,1481.685
FDS08,OUT045,2685.7279
NCZ42,OUT027,5375.3381
FDX57,OUT035,1696.9255
FDF21,OUT046,3111.9788
FDJ56,OUT018,1434.6549
FDX10,OUT013,970.8429
DRG48,OUT035,2491.6472
DRN37,OUT046,2734.9962
NCY41,OUT018,901.535
FDN28,OUT045,1683.7044
